Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Techie,Contacts,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Reliability,Options,Respectfulness,Courteous,Listening,Responses,Solutions,Replacements,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,"Education_9th Grade to 12th Grade, No Diploma",Education_Associate's Degree,Education_Bachelor's Degree,Education_Doctorate Degree,Education_GED or Alternative Credential,Education_Master's Degree,Education_No Schooling Completed,Education_Nursery School to 8th Grade,Education_Professional School Degree,Education_Regular High School Diploma,"Education_Some College, 1 or More Years, No Degree","Education_Some College, Less than 1 Year",Employment_Full Time,Employment_Part Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer not to answer
41,4551.4,65.12124,175.1674,5858.19,9.891411,0,0,2,1,0,1,1,1,0,1,0,3,4,4,3,5,4,4,3,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
69,25392.45,67.89973,171.8996,3382.424,14.90087,1,0,0,1,1,1,0,0,0,1,0,5,4,5,3,3,4,3,3,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
30,33186.785,68.54375,147.4895,6042.587,14.17667,0,0,2,1,0,0,0,0,0,0,1,2,4,3,2,3,2,2,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
25,24685.33,56.32657,232.527,5438.301,10.222,2,0,0,1,1,1,1,0,0,1,1,5,4,4,4,5,5,5,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
66,47296.5,47.40118,141.1034,4539.773,8.962292,0,0,3,1,0,1,1,1,0,1,0,2,4,4,3,4,4,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
53,33186.785,36.19603,138.2518,3419.037,7.974898,0,0,0,1,1,0,0,0,0,1,0,5,2,3,4,4,5,3,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
53,33186.785,51.59283,205.5498,4853.919,10.37603,2,0,2,1,1,0,1,1,0,1,0,2,5,3,3,4,5,6,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
89,33186.785,71.12681,122.6514,6359.03,37.66483,0,0,1,1,0,1,0,0,0,0,0,2,4,4,2,5,1,3,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53,43029.53,59.28121,117.4722,5197.781,14.22493,0,0,0,1,0,0,0,0,1,1,0,2,4,5,5,4,7,5,6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
53,33186.785,68.14328,160.3917,5916.482,6.616796,0,0,0,1,1,1,0,0,1,0,1,3,3,4,3,4,4,5,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
53,28928.83,63.20833,174.3345,5932.349,3.7178,0,0,0,1,1,0,0,1,1,1,0,3,4,3,4,3,4,4,5,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
64,16499.16,71.21292,218.1046,6364.502,14.1001,1,0,0,1,1,1,1,0,1,0,1,4,4,3,2,3,2,2,3,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53,33186.785,43.5663,140.7734,4254.252,11.39093,0,0,1,1,0,0,0,1,1,1,0,3,3,4,3,5,4,5,5,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
51,33186.785,59.78823,151.3746,5156.89,6.624617,1,0,2,1,0,1,0,0,0,0,1,3,2,3,2,4,3,4,4,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
55,36932.56,36.19603,93.86528,4782.95,3.765169,0,0,1,1,0,0,0,0,0,0,0,5,5,3,2,2,2,3,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
48,140110.0,65.90545,168.7243,5645.996,5.645429,0,0,1,1,1,0,0,1,1,0,0,3,4,3,3,3,2,2,2,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
26,43027.81,69.01117,212.6302,3382.424,9.806656,0,0,1,0,0,1,1,0,1,1,1,4,3,1,3,3,3,3,3,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
72,17354.74,55.02079,183.1164,4941.823,40.62418,1,0,0,1,0,1,0,1,0,1,0,3,4,2,2,4,3,2,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
53,63080.18,53.58396,192.5218,4941.882,12.6144,0,0,0,1,1,0,1,0,0,1,0,4,5,3,4,3,3,3,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
53,33186.785,36.19603,136.3869,5688.798,17.43487,2,0,0,1,1,0,1,0,0,0,0,4,1,3,4,4,4,3,3,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
38,12723.64,42.07751,122.8704,3650.098,7.5054,1,0,0,1,0,0,0,1,0,0,0,5,2,4,4,5,4,5,6,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
24,67649.91,51.80774,114.1881,4462.614,8.034179,0,0,1,1,0,1,0,0,0,0,0,5,2,4,5,3,4,4,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
53,53901.68,65.32158,137.2471,5748.685,10.21689,1,1,1,1,0,0,0,0,0,1,0,3,4,2,2,3,2,2,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
20,33186.785,70.66533,256.0353,6523.645,11.66659,0,0,0,1,1,1,0,0,1,1,1,2,2,4,4,4,4,3,4,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
87,33186.785,54.11361,241.8525,3382.424,14.69494,0,0,2,1,1,0,0,0,0,1,1,4,3,5,4,6,5,5,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
38,63669.74,64.20551,160.365,5581.982,8.044708,2,0,1,1,1,0,1,1,1,0,0,4,3,4,3,4,4,3,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
42,33186.785,58.36296,159.6194,3382.424,7.184615,1,0,0,1,0,0,0,1,0,0,1,4,4,2,1,3,1,1,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,44847.15,43.98704,162.298,3382.424,13.51445,0,0,1,1,0,0,1,1,1,0,1,1,5,4,3,3,4,4,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
89,33186.785,54.99066,139.6709,4622.681,9.733048,1,0,0,1,0,0,0,1,1,0,1,1,5,3,3,3,4,3,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
58,67637.17,53.62789,235.5092,5605.986,6.959483,0,0,1,1,1,1,0,1,0,1,1,3,4,3,5,4,4,3,3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
60,41190.38,59.29358,162.277,5172.201,12.52827,0,0,2,1,0,1,1,1,1,0,0,2,3,3,4,5,5,6,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
61,33186.785,71.58757,191.7577,6489.929,16.60834,1,0,1,0,0,1,0,1,0,1,1,4,2,4,4,4,4,3,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
48,52772.29,42.47353,243.1259,4549.826,8.184996,0,0,0,1,1,0,1,0,0,1,1,4,3,5,3,2,4,4,5,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
86,57801.81,57.68543,233.8917,5300.707,11.61546,0,0,1,1,1,0,0,1,1,1,1,4,3,3,4,4,3,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
82,23942.2,66.77433,103.5107,5548.354,7.526018,0,0,0,1,0,0,1,0,0,0,0,4,3,4,6,4,5,5,6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
42,23101.59,63.6336,285.3719,5985.171,33.31661,0,0,1,1,0,0,1,1,0,1,1,4,3,5,4,5,5,4,4,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
53,15397.08,55.9975,120.1313,4849.4,10.08454,0,0,1,1,0,1,0,0,1,1,0,4,3,3,2,4,2,3,3,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
53,63016.28,36.19603,200.5188,5390.231,11.13282,0,0,3,1,0,1,1,0,0,1,1,2,5,3,4,2,4,3,4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
53,15125.59,70.47803,223.254,6857.526,9.755841,0,0,1,1,0,0,1,1,0,1,1,4,3,4,4,5,3,3,3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
73,37027.19,57.39587,151.9129,5012.39,9.039444,0,0,0,1,1,1,1,0,0,0,0,3,4,3,5,4,3,3,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
49,10317.99,60.74786,184.6415,5741.789,14.00846,0,0,0,1,1,0,0,1,1,0,1,4,4,5,4,3,5,6,5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
70,33186.785,36.19603,145.6961,6056.025,10.6946,1,0,1,1,1,0,1,1,0,0,0,4,3,5,5,5,5,4,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
55,41526.48,65.71805,138.1654,5590.582,11.41236,0,0,2,0,0,0,0,0,0,1,0,5,2,6,5,5,5,5,5,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
85,63887.79,60.42253,180.6188,5755.545,11.26746,1,0,2,1,1,0,1,0,0,0,1,3,5,2,2,2,2,3,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
53,33186.785,69.44504,173.5873,6538.75,11.66166,0,0,0,1,0,0,1,1,1,0,1,3,3,4,5,4,5,5,5,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53,21299.93,53.25801,158.8067,4609.333,10.53746,0,0,1,1,0,0,1,1,0,0,0,5,2,6,6,5,4,4,6,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
69,49613.0,63.43387,162.4038,5946.266,7.819002,1,0,0,0,0,0,1,0,1,0,1,4,4,4,3,3,4,4,3,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
32,33186.785,53.48684,179.3666,4893.706,12.96635,0,1,0,1,1,0,1,1,0,0,0,4,2,4,4,3,3,3,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,117418.8,59.63916,127.5438,5176.881,7.182675,0,0,0,1,1,1,0,1,0,0,0,5,2,4,5,3,4,4,4,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
48,2353.79,59.12149,211.1679,5494.372,8.844263,0,1,0,1,0,0,1,0,1,1,1,4,3,2,4,4,4,4,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
32,33186.785,70.43935,273.4719,6484.572,8.553911,1,0,2,1,1,0,1,0,1,1,1,3,4,3,5,2,3,3,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,28877.8,71.35403,257.6795,7015.44,8.230501,1,0,1,1,1,1,1,1,0,1,1,3,2,5,4,4,4,5,3,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,60053.46,61.12237,266.8394,5943.319,5.795445,0,0,0,1,1,1,0,1,0,1,1,3,4,4,4,5,5,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
62,51231.14,61.17556,119.2433,3382.424,10.98983,0,0,1,1,0,1,0,0,1,1,0,4,3,5,5,3,5,4,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
69,10155.82,65.38222,146.0208,5393.301,7.479888,1,0,1,1,1,0,0,0,0,0,0,3,3,2,3,3,2,2,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,41081.57,67.93803,245.3569,6646.928,9.986425,0,1,1,1,1,0,0,1,1,1,1,3,4,3,2,2,4,2,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
87,33186.785,46.41634,114.1329,4165.771,10.84186,0,0,1,1,0,0,0,0,0,0,1,3,4,3,3,2,3,3,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
24,30174.37,69.30616,147.1703,6082.616,12.95103,0,0,1,1,0,0,1,1,0,0,0,5,3,4,3,4,4,4,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
21,33186.785,51.53504,183.5513,4979.515,10.49659,0,0,0,1,1,1,0,0,0,0,1,4,4,3,2,2,3,2,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
67,81716.87,61.17571,219.9178,3382.424,9.593994,1,1,1,1,1,0,0,1,0,1,1,2,5,4,3,2,3,2,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
29,12717.4,51.77932,160.6267,5126.885,8.657947,2,0,1,1,1,0,0,0,0,0,1,3,5,3,1,3,3,3,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
18,12269.77,36.19603,255.0165,5455.611,6.325169,2,0,2,1,1,1,0,1,0,1,1,4,6,2,3,4,3,3,2,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
46,25861.04,69.72684,123.8608,5950.965,8.819679,0,0,1,1,0,0,0,1,0,0,0,5,3,4,4,4,5,4,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
59,84770.13,70.69188,202.0147,6193.736,39.24388,0,0,2,1,1,1,0,0,0,1,0,3,3,3,4,5,4,3,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
88,55089.98,62.21879,139.296,5140.822,6.981124,0,1,0,1,0,0,0,1,1,0,0,4,3,5,4,4,4,3,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
89,47598.12,58.82987,257.1031,5599.137,10.66859,0,0,2,1,1,1,1,1,1,1,1,4,2,4,4,4,3,4,3,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
68,29048.41,36.19603,158.6313,4567.371,3.109786,1,0,0,1,0,0,0,0,1,0,1,4,3,2,5,4,5,4,5,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
36,34090.55,56.05193,182.3667,4906.345,9.392066,0,1,1,1,1,0,0,0,1,1,0,3,4,2,4,2,3,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,54102.22,71.13774,133.3953,6343.361,35.32841,0,0,2,1,0,0,0,0,1,0,0,4,4,5,4,5,4,5,3,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
53,49645.28,57.71425,115.2871,5030.841,8.258712,1,0,1,1,0,0,1,1,0,0,0,3,2,5,2,3,5,5,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
23,24588.75,69.58993,151.0106,3382.424,7.586805,0,0,1,1,0,1,0,0,1,1,0,3,3,5,3,2,4,4,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
55,137687.4,54.14398,273.9666,5171.048,18.04267,0,0,3,0,1,0,1,1,0,1,1,2,4,3,4,3,5,5,5,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29,33186.785,50.3804,199.8828,4927.588,7.520607,0,0,0,1,0,1,1,0,0,1,1,2,5,2,2,3,2,1,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,14545.96,43.52477,114.3477,3713.938,7.990225,0,0,1,1,1,1,0,0,0,0,0,3,3,3,3,3,4,3,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
44,49320.63,55.68048,157.8335,5308.256,34.71426,0,0,0,1,0,1,0,0,0,0,1,4,5,5,3,4,5,4,5,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
77,15843.72,63.22009,148.2155,5316.617,9.510719,0,1,1,1,1,1,0,0,0,0,0,2,4,3,4,4,2,3,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
31,48781.9,65.33904,274.4089,6212.334,7.290077,0,0,2,1,1,0,1,1,0,1,1,4,3,4,4,4,3,3,2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
52,33186.785,60.91995,219.389,5672.887,7.930433,1,0,0,1,1,0,0,1,0,1,1,3,4,4,2,4,5,5,4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
36,15551.28,56.71742,171.5928,5060.752,5.986807,0,1,1,1,0,0,1,0,1,1,0,4,2,5,4,5,6,5,4,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
63,34580.07,65.50686,233.9851,6298.281,16.23029,0,0,1,1,1,0,0,0,1,1,1,3,2,2,4,3,3,3,3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,33186.785,46.15653,119.1128,3382.424,13.47464,0,0,0,1,0,0,0,1,0,1,0,5,2,5,3,4,4,4,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
66,33186.785,64.2738,161.4523,6055.709,11.14072,1,0,0,1,0,0,1,0,1,0,1,3,4,3,4,4,3,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
24,43301.18,65.44503,130.0238,6184.759,11.1198,0,0,1,1,0,0,0,1,0,1,0,1,5,3,2,3,3,2,2,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
76,59188.01,65.09085,128.0074,5506.826,10.47379,3,0,1,1,1,1,0,1,0,0,0,4,4,3,2,3,2,2,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
69,46923.98,70.26887,179.9998,6076.522,10.71663,1,0,3,1,1,0,0,0,0,0,1,2,4,3,3,3,3,3,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,11981.42,51.88253,151.9418,4688.844,8.466228,0,0,2,1,0,0,1,1,1,1,0,3,4,3,3,3,3,4,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
83,94513.15,50.55291,159.0766,4705.493,7.790516,2,0,0,1,1,0,0,0,0,0,1,3,4,4,3,5,4,4,3,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
82,40248.27,36.19603,146.6506,5754.337,9.500362,1,1,0,1,0,0,1,0,1,0,0,2,6,2,2,2,2,2,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,33186.785,36.19603,191.3868,5919.136,10.31866,0,0,2,1,0,1,0,0,0,1,1,3,4,4,3,4,3,3,4,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,38488.68,36.19603,179.6312,5167.346,12.15719,1,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,2,2,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53,12785.8,36.19603,140.3567,5790.465,8.889216,0,0,0,1,0,1,0,0,0,1,0,2,4,2,4,3,2,2,2,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,140030.5,61.36037,193.9532,5709.247,6.008788,1,0,0,1,1,1,0,1,0,0,1,4,3,2,4,4,4,3,5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
43,86197.3,60.51339,190.209,6015.198,8.88387,0,0,1,1,0,1,0,0,0,1,1,4,3,3,4,3,4,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
53,38670.96,67.01837,186.8495,6058.186,10.17557,0,0,0,0,0,0,1,1,1,1,0,1,5,2,4,3,4,3,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
58,19598.28,44.47907,117.599,3992.814,12.77017,3,0,2,1,0,1,1,0,1,0,0,2,3,4,3,3,2,3,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,33186.785,36.19603,206.1279,4903.899,13.04029,1,0,1,1,1,0,1,1,0,1,0,4,3,5,5,2,5,5,5,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
89,28248.49,71.12545,124.7801,5934.964,12.49129,1,0,1,1,1,0,0,1,0,0,0,4,5,3,2,4,3,3,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
76,78242.15,36.95505,163.1577,3382.424,14.5413,0,0,0,1,1,0,0,1,0,1,0,5,1,4,4,6,5,4,5,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
82,33144.92,54.30563,218.3769,3382.424,9.658244,0,1,2,1,0,0,0,1,0,1,1,3,6,4,3,1,5,4,4,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
74,13596.02,48.85809,185.3639,4777.955,15.69071,0,0,1,1,1,0,0,1,1,0,1,3,6,2,2,3,2,1,3,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,33186.785,71.76656,187.0194,6269.314,13.78179,0,0,0,1,0,1,1,1,1,1,0,4,3,5,6,5,6,5,7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
38,9800.21,71.65648,137.5452,6396.072,8.337797,0,0,1,1,1,0,0,0,1,0,0,5,3,3,4,1,2,2,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
69,50817.75,64.61898,130.0271,5623.819,11.07526,1,0,1,1,0,1,1,0,0,1,0,4,5,3,2,2,4,3,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
76,33186.785,69.35043,156.4012,5780.643,9.429296,0,0,1,1,1,0,0,1,0,0,0,4,2,5,4,6,4,4,3,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
