Bandwidth_GB_Year,Outage_sec_perweek,Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Techie_Yes,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No service,StreamingMovies_Yes,StreamingTV_Yes
5839.251,11.78952,1.0,75.0,52626.1,15,0,1,68.95831,153.4099,0,1,0,1,0,0,1
3376.352,38.63011,1.0,53.0,33186.785,12,0,0,38.2827,189.5753,1,0,0,1,0,1,0
6335.388,7.090533,4.0,41.0,27817.76,12,0,1,66.63279,160.1016,0,0,0,0,0,1,0
4974.114,11.92711,0.0,19.0,23288.63,17,1,1,53.54212,136.3827,0,0,0,0,0,0,0
3382.424,2.224346,1.0,62.0,76573.56,3,1,1,56.17179,173.839,0,0,0,0,0,0,1
6196.784,7.324321,3.0,31.0,33186.785,6,2,0,59.6499,245.0167,0,0,0,0,0,1,1
5081.314,9.799804,3.0,53.0,33186.785,17,0,3,59.15713,147.061,0,0,0,0,1,0,0
6535.517,9.477818,1.0,35.0,33186.785,4,0,2,70.46581,231.5062,0,1,0,1,0,1,1
6391.041,11.26979,1.0,53.0,46016.66,7,2,0,71.46108,189.497,0,0,0,0,1,1,1
5214.289,3.799168,0.0,69.0,4436.83,12,0,0,54.88836,245.7567,0,0,0,0,1,1,1
4537.353,9.685603,4.0,55.0,33186.785,10,1,0,50.24277,192.1088,0,0,0,1,0,1,0
5815.077,10.92135,4.0,44.0,33186.785,9,2,0,65.43822,170.2211,0,0,0,1,0,0,1
5901.737,7.766253,1.0,53.0,33186.785,10,0,0,36.19603,126.3314,0,0,0,1,0,0,0
4958.925,15.67406,4.0,25.0,33186.785,11,3,1,53.03214,163.5647,0,0,0,0,1,0,0
3891.732,11.39478,1.0,73.0,24740.68,9,1,0,42.6185,165.1219,0,0,1,0,1,0,1
6374.15,5.612342,1.0,42.0,33186.785,15,1,0,68.86185,128.7354,0,0,1,0,0,1,0
6499.362,9.063802,1.0,71.0,33186.785,11,1,0,70.81829,275.844,0,1,0,1,0,1,1
4642.466,14.0864,1.0,40.0,15836.26,6,0,0,49.69121,175.393,0,1,0,1,0,0,1
5509.232,6.808425,1.0,78.0,29515.26,14,2,0,60.04586,148.8853,0,0,1,0,0,0,0
6235.066,6.544613,1.0,53.0,33081.89,10,2,0,66.78251,130.5326,0,0,0,0,0,0,0
5452.509,3.409772,2.0,53.0,3899.68,15,0,0,62.09703,158.2424,0,0,0,0,1,1,0
5465.291,13.44312,0.0,74.0,17181.9,16,1,1,63.29972,161.7724,0,0,0,0,1,0,1
5222.448,8.632162,0.0,67.0,33186.785,8,2,0,58.54629,125.7029,0,0,1,0,0,0,0
4663.249,11.30604,1.0,34.0,9044.12,10,3,1,51.79712,149.887,0,0,0,0,1,1,0
5714.242,10.35358,1.0,79.0,56311.65,12,3,0,67.12189,180.3721,0,1,0,1,0,1,0
6483.348,5.632005,2.0,77.0,36779.58,14,2,0,70.92476,138.195,0,0,0,0,0,0,1
5874.073,36.79321,1.0,53.0,68398.85,11,0,1,70.17477,167.2479,0,0,1,1,0,0,1
5739.667,10.14997,2.0,80.0,33186.785,12,0,1,36.19603,158.7954,1,0,1,0,1,0,1
4373.931,11.49365,3.0,88.0,5070.36,7,2,2,48.90533,206.5484,0,0,0,1,0,1,0
3382.424,9.530015,0.0,53.0,40554.25,14,0,0,67.13803,181.5649,0,0,0,1,0,0,0
5500.109,9.096478,1.0,53.0,122765.4,14,3,1,60.34589,252.515,0,0,0,1,0,1,1
6078.533,7.46406,5.0,77.0,33186.785,13,2,0,59.13489,225.1233,0,0,0,0,0,1,1
4016.523,3.596459,4.0,27.0,10046.34,10,0,0,38.07335,243.9611,0,1,0,0,1,1,1
5953.601,10.54562,2.0,76.0,33186.785,15,0,1,71.96367,93.8095,0,0,1,0,1,0,0
3382.424,12.46292,1.0,23.0,36379.65,13,1,0,51.87217,140.8755,0,0,1,0,1,0,1
6271.997,11.76862,1.0,69.0,34943.9,15,3,0,69.25128,139.3339,0,0,1,0,0,0,0
4309.392,9.498285,2.0,80.0,15954.73,6,1,0,47.04565,90.84928,0,0,0,0,0,0,0
3495.24,9.881407,3.0,57.0,32456.55,16,1,0,37.23531,184.7226,0,0,0,1,0,0,1
6211.784,7.131205,10.0,55.0,8936.79,13,2,0,63.27923,161.522,0,0,0,0,0,0,0
3382.424,40.46165,0.0,57.0,42113.2,8,2,0,55.63584,200.7922,0,0,1,0,0,1,0
6595.254,7.726842,0.0,53.0,18143.7,9,1,0,71.56684,232.3431,0,0,1,0,1,1,1
3692.139,39.0177,1.0,53.0,13043.09,13,1,0,42.74967,135.3753,0,0,1,0,1,0,0
5425.114,12.96983,1.0,73.0,33186.785,14,0,2,62.91372,148.566,0,0,0,0,1,0,1
4420.771,7.659776,1.0,50.0,33186.785,14,0,0,39.11075,247.0399,0,0,0,0,0,1,1
4852.539,6.210717,6.0,84.0,37630.22,12,0,1,36.19603,139.8471,0,0,1,1,0,0,0
3382.424,14.40297,1.0,44.0,56378.17,11,7,0,56.40613,199.7055,0,0,0,0,0,1,1
3382.424,12.65168,3.0,65.0,33186.785,13,0,0,36.19603,148.5676,0,0,0,0,1,1,0
3382.424,7.129254,1.0,33.0,35212.48,11,3,0,64.81224,117.0971,0,0,0,0,0,0,0
3270.01,10.35773,2.0,50.0,28212.68,13,1,0,36.76838,116.9563,0,1,0,0,1,0,1
5833.372,6.070241,8.0,53.0,37111.95,5,0,0,65.01223,182.3273,1,1,0,1,0,1,0
4688.009,7.233343,1.0,69.0,16125.03,12,0,0,50.27926,125.3695,0,0,0,0,0,0,0
5689.316,7.274297,4.0,78.0,37261.09,8,0,4,63.17504,217.9031,0,0,1,1,0,1,0
5645.708,8.255479,1.0,53.0,50927.0,17,2,1,55.73208,267.6383,0,0,0,0,0,1,1
5583.624,13.85471,1.0,22.0,80295.4,12,1,1,57.27176,152.96,1,0,0,0,0,0,1
6753.968,40.67916,4.0,53.0,45373.95,16,2,0,71.71756,190.1046,0,0,0,0,0,0,1
6263.757,9.38517,4.0,27.0,33599.19,17,0,0,67.95515,185.469,0,0,0,1,0,0,1
6140.648,5.624183,1.0,53.0,34754.46,10,0,1,66.83137,254.4611,0,0,0,1,0,1,1
5313.315,10.6031,4.0,68.0,33186.785,11,1,0,50.67652,235.0028,0,0,1,0,0,1,1
3382.424,9.898892,1.0,51.0,33186.785,13,0,2,36.19603,174.5681,0,0,0,1,0,1,0
5570.115,11.30128,0.0,59.0,33186.785,13,0,0,63.28819,198.5275,0,0,0,1,0,1,0
6025.46,6.827021,0.0,53.0,54955.31,9,0,1,36.19603,118.0821,0,1,0,0,0,0,0
4977.597,10.52317,1.0,23.0,10626.38,8,1,0,49.72909,171.3261,0,0,0,0,0,1,0
5630.969,11.08239,0.0,53.0,93425.87,7,1,0,36.19603,162.8857,0,1,0,0,0,1,0
6055.209,6.838277,6.0,43.0,20823.33,9,1,0,62.2002,274.8797,1,0,1,1,0,1,1
5430.888,11.54404,1.0,24.0,73912.54,15,1,0,61.27483,168.7631,0,0,0,1,0,0,1
3561.612,9.627397,0.0,42.0,33186.785,11,0,0,41.17585,135.2258,0,1,0,0,1,0,0
6687.68,9.03612,8.0,39.0,38326.22,13,0,0,71.10143,221.719,1,0,0,1,0,1,1
5441.578,0.6836227,0.0,53.0,53715.35,8,1,2,36.19603,207.4654,0,0,0,1,0,1,1
5694.031,10.24265,1.0,79.0,45967.1,11,1,0,61.68555,275.1789,0,1,0,1,0,1,1
3382.424,5.975313,1.0,46.0,94903.52,14,0,0,58.15209,179.2638,0,0,1,1,0,1,0
5245.351,11.41814,2.0,53.0,22292.48,15,0,0,60.54294,138.2638,0,0,0,0,1,1,0
5588.162,9.305893,3.0,55.0,54271.05,5,1,0,62.31372,215.1961,1,0,1,1,0,1,0
6419.957,14.42571,1.0,53.0,61079.4,9,0,0,69.7539,245.831,1,0,0,1,0,1,1
3830.125,9.073406,4.0,23.0,33186.785,14,0,0,41.97598,160.036,0,1,0,1,0,0,0
6832.868,9.088295,1.0,48.0,22316.64,14,4,0,69.99165,221.8773,0,0,1,0,0,1,1
5931.491,13.24876,0.0,89.0,22524.43,15,0,0,66.64969,209.3635,0,0,0,0,1,1,1
5205.12,7.347682,3.0,41.0,49987.27,12,1,0,49.04173,235.7703,0,1,0,0,0,1,1
3382.424,10.54586,1.0,84.0,2635.94,13,0,0,50.58579,205.0028,0,1,0,1,0,0,1
4859.94,7.843416,1.0,72.0,30346.88,12,1,2,56.21686,101.138,0,1,0,0,1,0,0
5231.944,11.57145,2.0,55.0,123272.3,11,2,0,56.39145,137.3591,0,0,1,0,0,0,0
3382.424,11.8247,0.0,68.0,14339.8,13,1,0,70.90623,179.9873,0,1,0,1,0,1,0
5547.8,10.10883,2.0,67.0,22506.18,11,1,2,36.19603,151.9938,0,0,1,0,0,0,1
3382.424,4.971884,1.0,70.0,10514.57,12,2,1,56.14325,220.3165,0,0,1,1,0,1,1
3968.649,9.018469,1.0,53.0,16658.68,12,2,1,46.94705,157.9632,0,0,1,1,0,0,0
4996.932,12.17337,1.0,81.0,33186.785,7,1,0,36.19603,170.4567,0,0,0,1,0,0,0
5586.884,9.338244,1.0,43.0,44276.29,11,1,2,57.33305,163.8118,0,0,0,0,0,0,1
6584.195,16.5763,3.0,52.0,33186.785,13,1,0,71.39698,143.0345,0,0,1,0,0,1,0
4554.912,11.57004,2.0,66.0,32080.56,11,1,3,49.37752,174.7865,0,0,0,0,1,1,1
5746.522,11.51928,1.0,73.0,36658.04,10,0,1,62.08608,243.9069,0,0,0,0,1,1,1
3382.424,11.61691,1.0,65.0,85566.49,13,1,0,59.20792,141.5228,0,0,0,0,0,1,0
6107.913,14.73854,1.0,53.0,33186.785,9,0,0,71.94719,142.5008,0,1,0,1,0,0,0
3784.619,11.52559,3.0,53.0,33186.785,10,2,0,43.40702,107.0636,0,0,0,0,1,0,0
5324.688,11.41259,2.0,53.0,33186.785,10,1,0,58.91402,150.4422,0,0,1,0,1,1,0
5548.443,16.17457,3.0,61.0,134967.2,17,1,0,59.1561,173.7614,0,0,0,0,0,1,0
6080.672,8.007735,4.0,79.0,120895.0,10,0,0,67.99131,216.0796,0,0,1,1,0,1,0
6161.795,9.169507,0.0,20.0,40700.25,12,0,0,69.70761,153.909,0,0,0,1,0,0,1
3961.966,35.61517,1.0,53.0,36517.36,10,0,0,36.19603,147.8097,0,0,1,0,0,0,1
4641.842,41.53357,1.0,32.0,64864.98,8,1,0,51.67412,147.295,0,1,0,0,1,0,1
4740.545,11.4276,3.0,57.0,20639.23,15,1,1,36.19603,116.683,0,0,0,0,1,0,1
3382.424,37.03156,1.0,30.0,39223.71,12,1,1,64.93663,221.7003,0,0,1,1,0,0,1
6625.807,11.62587,3.0,32.0,66665.33,13,0,0,68.00653,195.6307,0,0,0,0,0,1,0
3717.758,11.99546,1.0,53.0,18531.6,13,0,1,36.19603,185.1066,0,0,0,1,0,1,0
5661.862,12.75491,1.0,19.0,33186.785,15,2,1,66.49811,126.0616,0,0,1,1,0,0,0
5350.055,11.60558,2.0,30.0,13422.08,20,1,0,54.64972,149.3131,0,0,0,0,0,1,0
5638.439,5.172413,1.0,21.0,17612.86,17,0,0,57.27183,191.6877,0,0,0,0,0,1,0
4224.921,11.23574,1.0,53.0,73198.38,13,0,1,42.47836,264.3805,0,0,0,1,0,1,1
5341.09,10.04013,1.0,60.0,25429.84,14,0,0,60.47912,160.819,0,0,0,0,1,1,0
4129.863,41.19857,1.0,32.0,42197.7,17,0,0,39.27473,204.9459,0,0,0,0,0,0,0
4728.35,6.563612,2.0,84.0,58578.06,10,1,0,52.78874,206.422,0,1,0,1,0,1,1
3382.424,9.746795,2.0,35.0,115029.8,8,0,1,36.05704,234.754,0,0,0,1,0,1,1
6280.352,13.01803,0.0,53.0,47168.82,14,0,0,70.63095,192.1262,0,0,1,1,0,1,0
6572.016,7.515251,1.0,35.0,22751.38,16,0,1,71.48016,254.3554,0,1,0,1,0,1,1
6053.11,13.82817,1.0,40.0,74781.03,10,2,0,71.17766,128.1041,0,0,0,1,0,0,0
5572.502,15.67027,0.0,62.0,33186.785,9,1,1,66.57294,138.7985,0,0,1,0,1,0,0
5829.765,4.453898,4.0,21.0,32855.71,14,2,0,62.90578,186.7706,0,0,0,0,1,1,1
5473.614,12.67414,0.0,78.0,18050.48,15,1,0,65.01229,138.3371,0,0,0,1,0,0,1
5574.461,5.266037,1.0,22.0,73017.82,8,2,0,63.40014,114.7179,0,0,0,0,1,0,0
4622.489,9.137879,0.0,63.0,105644.8,9,2,0,52.92007,181.2405,0,1,0,1,0,0,0
6436.53,10.4253,1.0,53.0,88325.38,8,1,1,71.54844,204.2762,0,1,0,1,0,1,0
4958.675,10.40916,1.0,52.0,49513.67,15,0,0,50.26004,149.0271,0,0,0,0,0,0,1
5468.308,13.38049,5.0,49.0,54592.6,17,1,0,36.19603,253.8521,0,0,0,1,0,1,1
3382.424,4.896142,2.0,61.0,78187.08,16,0,0,45.5098,222.9065,0,0,0,0,0,1,1
6081.603,7.914309,1.0,53.0,33186.785,14,0,1,68.63549,153.0904,0,0,0,0,1,0,1
4908.378,8.326637,1.0,67.0,29281.6,14,0,0,54.72683,193.4218,1,0,0,1,0,1,0
5198.879,36.82152,1.0,24.0,14692.76,8,1,0,58.87612,188.2318,0,0,0,1,0,0,0
4941.364,15.67381,0.0,48.0,13948.3,13,0,0,57.25068,134.7605,1,0,0,0,1,0,0
4969.877,9.065979,2.0,74.0,35172.82,17,0,1,51.83082,244.8263,0,0,0,0,1,1,1
4899.166,8.837789,4.0,53.0,97997.05,19,1,2,56.77789,111.9726,0,1,0,1,0,0,0
5067.734,11.24312,1.0,56.0,51931.3,11,0,1,48.50733,232.2972,0,0,1,0,0,1,1
6048.497,8.450595,1.0,53.0,33186.785,11,1,0,69.48387,185.241,0,0,0,1,0,0,1
6006.149,6.881613,1.0,37.0,33186.785,11,0,0,63.55011,164.0937,1,0,0,0,0,0,1
5104.606,11.39749,0.0,33.0,15208.9,12,1,2,55.87308,184.9489,0,0,0,1,0,0,1
6294.845,12.68534,0.0,66.0,3789.83,7,0,1,36.19603,167.0695,0,0,1,0,0,1,0
5128.476,9.398455,1.0,53.0,33186.785,11,2,0,54.74318,265.1743,1,0,0,1,0,1,1
4824.822,7.858552,4.0,21.0,10719.01,8,1,0,36.19603,104.3761,1,0,0,0,1,0,0
4764.45,13.39538,1.0,39.0,74220.0,11,0,1,49.61816,244.7518,0,0,0,1,0,1,1
5958.96,13.40853,2.0,52.0,16465.53,7,1,0,64.04466,130.6168,0,1,0,0,0,0,1
4810.093,7.092099,7.0,82.0,33186.785,10,1,0,51.51251,203.9668,0,0,0,1,0,1,0
5053.249,14.82955,4.0,72.0,33186.785,12,0,1,53.44438,276.262,0,0,0,1,0,1,1
5161.609,7.803707,1.0,76.0,55843.59,15,1,0,36.19603,129.4726,0,0,0,0,0,0,1
3382.424,12.83655,2.0,55.0,33186.785,22,0,0,47.48699,209.0375,0,0,0,0,0,1,1
6055.62,10.07526,0.0,28.0,78087.75,11,0,1,71.06048,103.6221,0,1,0,0,1,0,0
6284.949,10.90567,1.0,34.0,33186.785,12,1,1,61.54459,258.2535,0,0,0,0,0,1,1
3382.424,12.24305,0.0,74.0,20882.6,12,0,0,60.09935,121.4439,0,0,0,0,1,0,1
5163.278,12.29457,0.0,81.0,29711.23,8,1,0,61.29211,149.7773,0,1,0,1,0,0,1
6000.415,9.863372,0.0,61.0,44457.68,14,2,0,36.19603,126.4431,0,0,0,0,0,0,0
3382.424,4.489002,1.0,39.0,33186.785,14,1,1,66.82161,222.6976,0,0,0,0,1,1,1
6745.44,10.47842,0.0,18.0,33186.785,10,0,0,71.99928,233.3699,0,0,0,0,1,1,1
6119.94,7.258103,1.0,78.0,13872.89,15,0,0,67.74157,219.1889,0,0,0,1,0,1,1
3382.424,6.495181,3.0,51.0,75454.23,11,5,1,64.95028,182.3762,0,1,0,1,0,1,0
6572.635,13.24806,1.0,53.0,57901.36,11,0,0,68.30856,183.4989,0,0,1,0,0,0,1
5882.517,8.23679,0.0,72.0,82584.2,12,0,0,68.88449,168.8988,0,1,0,1,0,0,1
3382.424,10.08708,1.0,83.0,58733.26,13,1,2,68.96928,182.3869,1,1,0,0,0,1,0
5445.473,6.804978,2.0,70.0,33186.785,5,1,0,36.19603,212.1769,0,0,0,0,1,1,1
5233.838,38.08902,1.0,80.0,33186.785,18,1,0,58.5608,144.9382,0,1,0,0,0,0,0
5921.84,7.679105,3.0,69.0,33186.785,6,2,0,57.92283,235.7798,0,0,0,0,0,1,1
4730.054,12.32412,3.0,53.0,34642.75,13,0,0,42.74753,214.1349,0,0,0,0,0,1,1
5583.9,9.840791,1.0,53.0,25125.45,12,1,0,54.87013,234.4605,0,0,0,0,0,1,1
4752.863,14.47265,0.0,72.0,42723.32,12,1,0,55.74944,147.1959,0,0,0,1,0,0,0
6378.989,8.600853,1.0,45.0,13399.38,10,0,0,71.83314,117.0975,0,0,0,0,1,1,0
5857.937,10.20111,3.0,83.0,45244.55,15,1,1,66.75045,192.3394,1,1,0,1,0,0,1
3643.38,6.509181,1.0,88.0,20845.55,13,3,0,43.01015,165.8031,0,0,0,1,0,0,0
5071.72,10.99725,0.0,30.0,74742.53,7,1,0,55.81802,195.9403,0,0,0,1,0,0,1
5444.826,4.198963,4.0,36.0,33186.785,9,3,0,59.54373,215.9455,0,0,0,1,0,1,0
4422.02,14.84171,0.0,53.0,46323.88,9,0,1,51.43424,170.5846,0,0,1,1,0,0,1
6101.797,6.590642,0.0,53.0,33186.785,11,1,0,36.19603,173.8834,0,0,0,1,0,0,1
5749.199,6.240704,1.0,67.0,37460.94,14,0,1,65.44538,205.1471,0,0,1,1,0,0,1
6406.813,8.076069,2.0,53.0,10570.54,12,1,0,68.9536,253.6589,0,0,0,1,0,1,1
3382.424,40.22016,1.0,40.0,50455.61,14,0,0,62.07809,173.3431,0,1,0,0,0,0,1
5640.22,7.793141,3.0,84.0,33186.785,16,0,0,65.19899,130.115,0,0,0,0,1,1,0
4535.472,11.89621,2.0,66.0,97499.39,12,1,0,53.37805,125.9948,0,0,0,0,1,0,0
5539.852,5.07579,0.0,79.0,33186.785,10,2,1,64.94288,140.8394,0,0,1,1,0,0,1
4364.212,9.027164,1.0,85.0,58485.86,13,0,0,36.19603,204.782,0,0,0,1,0,0,1
5702.76,43.27632,4.0,53.0,31975.58,7,1,1,55.87037,241.993,0,0,1,0,0,1,1
5084.626,9.711678,1.0,44.0,33186.785,11,0,0,53.28955,141.3965,0,0,0,0,0,0,0
5573.58,12.24358,1.0,30.0,52859.9,17,0,1,63.05783,171.4038,0,1,0,1,0,0,1
5910.676,11.92053,2.0,53.0,9373.48,10,1,0,62.28135,128.1124,0,0,0,0,0,0,0
3382.424,8.237219,3.0,68.0,33186.785,14,1,0,36.19603,170.4112,0,0,0,1,0,1,0
4479.265,11.70594,2.0,53.0,33186.785,11,1,1,48.24148,187.3977,0,0,1,0,1,1,1
5084.759,7.949397,0.0,38.0,33186.785,10,0,1,58.66601,104.4232,0,0,0,0,1,0,1
5758.7,7.713076,2.0,31.0,11730.68,11,2,2,36.19603,185.6305,0,0,0,1,0,0,1
4305.698,9.654371,1.0,38.0,33186.785,8,0,1,47.79913,170.4741,0,1,0,1,0,0,0
5031.554,8.522984,0.0,54.0,26701.99,9,0,0,54.89306,230.3522,0,0,0,1,0,1,1
5998.639,8.181319,1.0,84.0,33186.785,13,1,1,67.10378,181.7732,1,0,0,0,1,1,0
3382.424,11.4628,2.0,67.0,64695.35,13,1,2,63.72204,162.1434,0,1,0,1,0,0,1
5730.642,39.70337,1.0,52.0,18846.68,10,1,0,66.89696,175.6675,0,0,1,1,0,0,0
6059.961,36.9284,4.0,53.0,33186.785,16,1,0,71.23043,190.485,0,0,0,1,0,0,0
5498.126,11.30293,0.0,71.0,20168.84,9,2,0,60.33663,274.8048,0,0,0,1,0,1,1
6099.844,8.170525,1.0,76.0,33186.785,14,2,1,59.98562,203.22,0,1,0,0,0,1,1
6361.937,12.85347,1.0,53.0,24408.14,13,1,1,67.67761,243.7642,0,1,0,1,0,1,1
3382.424,5.689413,0.0,27.0,33186.785,17,2,0,61.50738,148.5634,0,0,0,1,0,0,0
3954.171,5.495363,1.0,53.0,33186.785,8,0,1,45.65226,148.7169,0,0,0,1,0,0,1
5949.915,8.872429,1.0,53.0,33186.785,14,0,0,64.68955,196.7741,1,0,0,1,0,0,1
5931.843,7.332466,5.0,53.0,11700.78,10,1,0,61.83307,278.1949,0,1,0,1,0,1,1
6136.654,9.486096,3.0,52.0,20845.37,10,0,0,70.36396,127.4973,0,1,0,0,1,0,1
5921.502,13.16027,3.0,78.0,60088.68,17,1,0,66.73461,207.5014,0,1,0,1,0,1,1
4670.327,10.0422,1.0,68.0,33186.785,5,1,2,52.38371,214.6241,0,0,0,1,0,1,0
6412.994,12.13994,1.0,53.0,33186.785,12,2,0,69.60264,141.2308,0,0,1,0,0,0,1
5623.802,13.3729,3.0,55.0,33186.785,13,2,1,63.75865,117.9433,0,1,0,0,1,0,1
5218.302,34.13401,1.0,53.0,10927.09,12,1,0,58.20259,189.0728,0,0,0,0,1,0,0
5878.395,9.388841,0.0,58.0,58106.82,16,0,0,67.95509,127.8485,0,0,0,0,1,0,0
6139.695,10.81404,1.0,46.0,7563.51,10,0,0,67.6308,187.2417,0,0,0,0,1,1,1
3382.424,8.211689,3.0,53.0,33186.785,13,0,0,58.87396,115.9966,0,0,1,0,0,0,0
4933.194,12.58083,1.0,35.0,26501.33,11,0,0,56.29659,160.6922,0,1,0,1,0,1,0
5748.621,7.413709,1.0,42.0,11472.98,13,1,0,66.68553,139.3387,0,1,0,1,0,0,1
5881.612,9.778633,1.0,27.0,21569.07,10,2,1,60.64369,165.158,0,0,0,0,0,0,1
4782.774,5.890148,1.0,71.0,20117.04,14,1,0,52.78581,105.0427,0,1,0,0,0,0,0
5420.694,6.775291,3.0,56.0,37849.41,8,3,0,61.78618,126.4026,0,0,1,0,1,0,1
4836.771,9.658334,4.0,80.0,33186.785,9,1,1,56.8243,126.4914,0,0,0,1,0,0,0
6074.155,12.61306,1.0,63.0,33126.69,9,0,1,59.97134,237.9965,0,0,0,0,0,1,1
5011.209,12.8229,1.0,80.0,5307.89,12,3,2,51.19742,185.3908,0,0,1,0,0,0,1
5490.224,9.407861,1.0,25.0,84285.17,7,4,0,56.31703,117.9388,0,0,0,0,0,0,0
3406.934,7.316312,3.0,23.0,33186.785,12,0,0,37.50261,136.0595,0,0,1,0,1,0,0
4366.897,7.509476,1.0,39.0,48000.03,12,0,0,47.9937,170.8425,0,0,1,1,0,0,1
5978.105,37.76147,1.0,78.0,33186.785,12,0,1,69.19621,200.0839,1,0,0,1,0,0,1
5790.905,7.652562,1.0,53.0,17580.02,12,3,0,64.67477,91.41802,0,0,0,0,0,0,0
5977.807,12.02237,6.0,66.0,7266.18,19,1,1,66.42151,164.133,0,0,0,1,0,0,1
5880.677,10.63033,0.0,27.0,85299.46,9,0,0,66.4489,160.8106,0,0,1,1,0,0,1
5926.831,5.553497,1.0,39.0,20396.58,9,1,0,68.03445,160.0269,0,0,0,1,0,0,1
6631.579,7.721542,0.0,22.0,95374.34,7,0,1,36.19603,236.1212,0,0,0,0,0,1,1
3382.424,5.933437,2.0,36.0,13561.91,13,2,0,36.19603,146.6841,0,0,0,1,0,1,0
5923.028,8.353518,1.0,51.0,29258.96,14,2,0,67.26145,159.4198,0,0,0,1,0,1,0
5420.43,5.965611,0.0,34.0,99071.31,9,0,1,36.19603,106.2044,0,0,0,0,0,0,0
5838.5,4.034951,1.0,53.0,59794.64,14,3,0,60.7205,144.187,0,0,0,0,0,0,1
5395.693,9.467066,0.0,53.0,40426.46,12,1,1,56.10936,173.7286,0,0,1,0,0,0,1
6312.284,9.479615,1.0,53.0,11872.63,14,1,2,65.52213,198.1322,0,0,0,0,0,0,1
5703.525,13.75499,2.0,43.0,47875.88,18,3,0,55.88547,225.5645,1,0,0,0,0,1,1
6209.35,4.638608,1.0,61.0,32418.66,11,0,1,66.80152,264.978,1,0,1,1,0,1,1
4579.595,11.29543,1.0,53.0,6148.24,8,0,1,53.94013,147.2832,0,1,0,1,0,0,0
5736.047,9.224934,3.0,53.0,30689.2,15,2,1,59.8408,118.4011,1,0,0,0,0,0,1
5491.929,6.848625,3.0,53.0,11319.45,17,1,0,61.00345,184.2108,0,0,1,1,0,0,1
5416.864,7.713014,0.0,70.0,18840.87,13,1,0,63.9229,172.6425,1,0,0,1,0,1,0
4316.8,14.00916,0.0,53.0,33186.785,13,2,0,49.24329,169.1227,0,0,0,1,0,0,0
4424.979,9.269128,2.0,53.0,15201.62,15,2,1,51.62267,148.8262,0,0,0,1,0,0,0
4474.613,5.71547,1.0,69.0,55779.85,8,0,0,46.90599,146.3799,0,0,0,0,0,1,0
6592.009,15.33106,7.0,62.0,42608.15,12,1,1,71.24412,116.887,0,0,1,0,0,0,0
5165.863,35.71407,4.0,53.0,44717.94,11,1,0,54.67286,187.3615,0,0,0,0,0,0,0
6072.286,9.820873,1.0,85.0,51302.57,10,0,0,36.19603,172.4551,0,1,0,0,0,0,0
3382.424,11.42865,1.0,61.0,33186.785,5,2,0,36.19603,140.0961,0,0,0,0,1,0,1
4109.75,14.87636,0.0,57.0,79842.59,14,3,0,40.51042,175.9993,0,0,0,0,0,0,1
6356.496,13.88204,5.0,75.0,32800.57,8,0,1,36.19603,173.379,1,1,0,0,0,0,1
5275.614,13.36892,1.0,64.0,18435.93,13,0,0,61.50205,150.2441,0,0,0,1,0,0,0
4716.874,11.51542,1.0,46.0,33186.785,7,2,0,53.98876,170.3314,0,0,0,1,0,1,0
5772.978,8.810724,2.0,51.0,48667.37,16,0,0,62.67368,159.5211,0,0,0,0,0,0,0
6073.965,5.499864,0.0,53.0,49464.15,11,1,0,64.59012,171.6421,0,0,1,0,0,1,0
5757.586,14.28173,0.0,44.0,25727.59,11,1,0,66.59987,162.9151,0,0,0,1,0,0,1
5621.505,9.081134,1.0,60.0,15148.5,11,2,1,64.69309,160.7494,0,0,0,1,0,1,0
3600.119,11.83779,3.0,19.0,33186.785,8,1,0,39.23379,138.0737,0,0,1,1,0,0,1
5695.835,10.13241,1.0,81.0,28781.12,13,0,3,36.19603,147.71,0,0,0,0,0,0,0
5426.49,15.1524,0.0,54.0,30622.68,12,0,0,63.37652,181.3736,1,1,0,1,0,0,0
6391.664,39.10472,10.0,24.0,3127.53,11,1,2,36.19603,143.8593,0,1,0,0,1,1,0
6208.587,6.933086,9.0,29.0,33186.785,11,0,0,65.55348,93.87272,1,0,0,0,0,0,0
5085.103,10.56978,1.0,67.0,33333.79,12,2,0,59.566,160.4038,0,1,0,1,0,0,0
5638.314,7.153323,4.0,53.0,30939.83,14,2,1,66.56346,148.0675,0,0,0,1,0,0,0
6310.456,9.678009,4.0,66.0,9187.18,12,0,0,65.00498,187.7879,0,1,0,0,0,1,1
5296.606,13.21043,1.0,56.0,10408.71,15,3,0,58.53165,204.559,0,0,0,1,0,0,1
4970.69,5.644961,4.0,53.0,32835.55,9,2,1,50.09713,174.7507,0,0,0,0,0,1,0
4999.845,11.47606,0.0,86.0,27069.07,11,0,1,62.51438,112.1242,0,1,0,1,0,0,0
6147.578,14.74156,3.0,54.0,17391.03,11,0,1,70.14018,202.3844,0,0,0,1,0,1,0
6209.832,10.74468,10.0,76.0,33186.785,11,0,2,63.3179,153.9846,0,0,0,0,0,0,1
3382.424,8.842148,1.0,46.0,62785.86,12,0,0,54.41975,274.158,0,0,0,1,0,1,1
5393.505,8.426174,2.0,53.0,33186.785,10,2,1,36.19603,168.9474,0,0,0,1,0,1,0
