Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
8205,0.0,54.0,Bachelor's Degree,Full Time,53517.26,Female,No,7.153043,12,0,1,Month-to-month,Fiber Optic,64.44587,187.0366,5642.296,7,6,6,4,3,4,5,5,False,True,True,True,False,False,True,True,False,True,False,True
8218,1.0,85.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,No,38.17391,9,0,0,Two Year,DSL,56.07932,181.8045,5342.13,2,3,2,4,4,4,3,4,False,True,False,True,False,False,True,True,False,True,False,True
8221,1.0,53.0,Master's Degree,Full Time,33186.785,Female,Yes,7.450848,11,4,0,Month-to-month,DSL,36.19603,234.4291,5588.673,3,2,2,1,4,2,3,2,False,False,False,True,True,True,False,True,False,True,True,True
8225,10.0,78.0,"Some College, 1 or More Years, No Degree",Retired,33298.78,Male,No,5.304969,11,1,0,Month-to-month,DSL,66.12623,128.5434,6360.532,4,4,3,3,3,4,4,3,False,False,False,True,False,True,False,False,False,False,True,True
8244,3.0,45.0,Bachelor's Degree,Unemployed,12616.3,Female,No,9.451394,13,0,0,Two Year,Fiber Optic,70.89738,274.3818,6621.872,6,7,7,4,5,7,4,3,False,True,True,True,True,False,True,True,False,True,True,False
8250,1.0,38.0,"Some College, 1 or More Years, No Degree",Full Time,26353.03,Female,No,36.02845,12,0,0,Month-to-month,Fiber Optic,63.64621,199.5211,5503.629,4,5,3,4,3,5,5,5,False,True,False,True,False,False,True,False,False,False,True,True
8254,4.0,68.0,"Some College, 1 or More Years, No Degree",Unemployed,146590.9,Male,No,13.34261,14,1,0,Two Year,Fiber Optic,63.86146,168.0114,5540.603,2,3,3,3,4,4,3,5,False,True,True,True,True,False,True,False,False,False,False,True
8273,0.0,65.0,Bachelor's Degree,Retired,18833.25,Female,No,39.48567,15,1,1,One year,No service,52.95508,265.2436,4979.328,4,3,3,3,4,3,3,2,False,False,False,True,True,True,False,True,True,True,True,False
8275,8.0,34.0,Regular High School Diploma,Full Time,47088.97,Female,No,11.39972,13,1,1,Month-to-month,DSL,71.15596,140.9738,6783.004,3,3,3,3,3,4,4,3,False,False,False,True,False,False,False,True,False,False,True,True
8278,8.0,24.0,Regular High School Diploma,Student,33186.785,Female,No,8.719714,16,0,1,One year,Fiber Optic,59.28333,176.6471,5634.805,2,2,2,3,4,3,4,3,False,True,True,True,False,True,True,True,False,True,False,True
8281,4.0,30.0,Regular High School Diploma,Full Time,51460.33,Female,No,10.05146,16,0,3,Month-to-month,DSL,36.19603,107.9432,5409.036,2,2,2,3,3,2,4,4,False,True,False,True,False,True,False,True,False,False,False,True
8298,3.0,55.0,Bachelor's Degree,Part Time,33186.785,Female,No,10.90471,8,4,0,Month-to-month,Fiber Optic,67.35636,136.5038,3382.424,3,3,3,4,4,3,2,5,False,False,True,True,False,False,False,False,False,True,False,True
8300,8.0,19.0,"Some College, 1 or More Years, No Degree",Unemployed,70962.7,Male,No,10.26402,16,0,1,One year,DSL,61.75393,243.2676,6562.45,3,3,3,4,4,4,4,3,False,True,False,True,True,True,True,False,False,True,True,False
8306,0.0,37.0,GED or Alternative Credential,Student,25050.64,Male,No,36.77383,15,0,1,One year,Fiber Optic,36.19603,163.7843,5646.564,3,3,4,4,3,4,4,5,False,True,False,True,False,False,True,False,False,False,False,False
8313,1.0,65.0,No Schooling Completed,Full Time,33186.785,Male,No,6.970055,12,1,3,Month-to-month,DSL,56.79639,117.8257,5348.892,3,4,4,5,4,3,4,3,False,False,False,True,False,False,False,False,False,True,False,True
8318,9.0,62.0,Associate's Degree,Unemployed,9230.18,Male,No,13.35759,12,3,0,Month-to-month,No service,37.05135,185.3434,3756.642,5,5,3,4,5,4,4,2,False,False,False,True,True,True,True,False,True,False,True,True
8326,1.0,53.0,Regular High School Diploma,Part Time,113593.3,Male,Yes,7.444969,10,2,0,Month-to-month,DSL,44.24001,172.7132,4378.52,2,2,3,6,2,3,2,4,False,False,False,True,True,False,True,False,False,True,False,False
8342,1.0,89.0,"Some College, 1 or More Years, No Degree",Full Time,28658.87,Male,No,13.9549,4,4,1,Two Year,Fiber Optic,70.77468,170.6262,3382.424,2,3,2,2,4,2,2,3,False,False,False,True,False,False,True,False,False,False,True,True
8349,0.0,73.0,Regular High School Diploma,Part Time,33186.785,Male,No,7.411131,12,4,0,Two Year,Fiber Optic,65.47514,127.0904,5446.878,3,4,3,4,3,4,3,3,False,False,False,True,False,True,False,False,False,False,False,True
8351,4.0,24.0,Master's Degree,Full Time,113912.9,Male,No,9.897186,14,0,0,Month-to-month,DSL,65.52159,127.9509,6233.348,5,5,5,3,4,4,3,4,False,True,False,True,False,False,False,False,True,True,False,True
8365,1.0,47.0,No Schooling Completed,Part Time,33186.785,Male,No,9.037105,1,2,0,Two Year,Fiber Optic,69.75643,168.3579,6000.122,4,3,4,2,5,3,4,4,False,False,True,True,True,False,True,False,False,False,False,True
8369,1.0,79.0,Master's Degree,Full Time,33186.785,Female,No,13.25996,17,4,0,Month-to-month,DSL,36.19603,104.8989,4263.128,4,4,3,4,4,4,4,3,True,True,False,False,False,False,False,False,True,False,False,True
8375,8.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,17847.64,Male,No,12.42566,13,1,2,Month-to-month,Fiber Optic,36.19603,144.8891,6106.543,6,5,4,2,7,4,4,4,False,False,True,False,True,False,False,False,False,False,False,True
8378,3.0,53.0,Bachelor's Degree,Student,11388.33,Male,No,37.86693,18,2,1,Month-to-month,Fiber Optic,41.75833,220.2494,3938.094,3,3,3,4,4,3,2,4,False,True,True,True,True,False,False,True,False,False,True,False
8381,8.0,67.0,GED or Alternative Credential,Full Time,24088.27,Female,No,10.38197,11,0,0,Month-to-month,Fiber Optic,69.24438,140.9756,6024.53,2,3,2,4,4,4,3,4,False,True,False,True,False,True,False,True,True,False,False,True
8382,0.0,53.0,Bachelor's Degree,Full Time,10475.58,Prefer not to answer,No,5.40362,7,5,1,Two Year,Fiber Optic,71.32046,137.5449,5994.956,3,2,3,3,5,3,2,4,False,True,False,True,False,True,True,False,False,False,False,True
8390,8.0,80.0,"Some College, Less than 1 Year",Full Time,25324.77,Male,Yes,11.82659,11,1,0,Month-to-month,DSL,61.70044,240.1009,6375.59,2,3,4,3,2,4,3,3,False,True,False,True,False,True,True,True,True,True,True,False
8412,1.0,85.0,Bachelor's Degree,Full Time,146600.8,Female,No,13.46103,12,1,1,Month-to-month,DSL,64.15463,134.9536,5738.897,4,4,5,3,5,4,3,2,False,True,False,True,True,False,False,True,False,False,False,True
8455,8.0,53.0,Regular High School Diploma,Unemployed,94258.71,Male,No,14.73026,9,2,0,One year,No service,67.39064,256.565,6579.181,3,3,3,3,4,2,2,3,False,False,False,True,True,False,True,True,True,True,True,True
8457,1.0,53.0,Master's Degree,Full Time,164529.0,Male,Yes,12.10414,15,2,0,Month-to-month,Fiber Optic,62.99453,243.39,5837.201,4,4,3,3,4,5,4,5,False,True,False,True,False,True,True,True,False,True,True,False
8464,2.0,76.0,"9th Grade to 12th Grade, No Diploma",Unemployed,114044.9,Female,No,11.07252,11,0,0,One year,No service,69.45823,118.6538,3382.424,2,3,3,5,2,2,2,4,False,False,True,True,False,True,False,False,True,True,False,True
8479,1.0,72.0,Master's Degree,Full Time,33186.785,Female,No,37.22441,13,3,0,Month-to-month,DSL,71.99132,251.9705,6840.191,4,4,3,5,3,5,4,5,False,True,True,True,True,True,False,False,False,True,True,False
8490,10.0,43.0,Regular High School Diploma,Retired,107341.5,Female,No,2.191069,12,0,0,One year,Fiber Optic,56.34451,152.5648,5299.289,6,5,5,5,2,5,5,5,False,True,False,True,False,True,False,True,False,True,False,False
8491,3.0,51.0,Nursery School to 8th Grade,Full Time,10770.7,Female,No,9.592144,6,0,3,One year,Fiber Optic,61.74695,182.4505,5450.904,4,4,4,3,3,5,4,4,False,True,True,True,True,True,False,False,False,False,True,True
8499,3.0,35.0,Regular High School Diploma,Full Time,33186.785,Male,No,41.50589,7,0,0,One year,Fiber Optic,53.91114,178.0092,4810.281,2,2,2,5,1,4,4,4,False,False,False,True,False,True,True,False,True,False,False,True
8505,0.0,53.0,Nursery School to 8th Grade,Part Time,58722.42,Male,Yes,36.64188,10,0,1,Month-to-month,DSL,48.60336,239.3499,5002.761,4,3,4,3,5,5,3,5,False,True,False,True,False,True,True,False,False,True,True,True
8516,9.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,48552.54,Male,No,8.486891,17,1,0,Month-to-month,DSL,63.8887,139.4251,6265.689,2,4,4,4,3,3,4,3,False,True,False,True,False,False,False,False,True,False,True,False
8523,8.0,37.0,Bachelor's Degree,Retired,76587.52,Male,Yes,15.63531,15,0,1,Month-to-month,Fiber Optic,48.70941,209.0437,4779.956,5,4,5,4,2,5,5,4,True,False,True,True,False,False,False,False,False,True,True,True
8525,1.0,37.0,Bachelor's Degree,Full Time,112961.8,Male,No,9.279077,17,0,1,Month-to-month,Fiber Optic,62.59584,184.6871,5694.263,5,4,5,4,3,4,5,3,False,False,True,False,False,True,True,True,False,False,True,True
8534,3.0,52.0,"Some College, 1 or More Years, No Degree",Full Time,60011.51,Prefer not to answer,No,42.03866,9,1,0,Month-to-month,Fiber Optic,67.25716,208.3922,5820.088,1,3,2,2,4,1,2,2,False,True,False,True,True,False,False,False,False,False,True,True
8541,10.0,45.0,Nursery School to 8th Grade,Retired,30450.75,Male,No,5.627545,9,1,0,Two Year,Fiber Optic,65.90337,169.2588,6034.62,4,4,5,4,2,4,3,3,False,True,False,True,True,False,False,False,False,True,False,True
8551,9.0,43.0,Bachelor's Degree,Full Time,26492.19,Male,No,9.026332,8,4,0,Month-to-month,DSL,68.02064,146.8389,6530.781,4,3,4,4,3,3,3,5,True,True,False,True,True,False,True,False,False,False,False,False
8557,2.0,75.0,Associate's Degree,Student,6736.05,Female,No,34.33165,12,1,1,Two Year,No service,62.27729,170.5582,5406.926,4,4,6,3,6,3,3,4,True,True,False,True,False,True,True,False,False,False,True,True
8561,1.0,53.0,Master's Degree,Part Time,33186.785,Female,No,37.13893,13,0,2,Month-to-month,No service,58.47534,204.5421,5141.883,4,4,3,4,4,3,2,4,False,True,False,True,True,True,False,True,True,False,True,True
8582,3.0,33.0,"Some College, Less than 1 Year",Unemployed,45795.23,Female,No,34.1599,13,0,0,Month-to-month,Fiber Optic,65.06621,213.3042,3382.424,3,4,4,4,1,6,6,5,False,True,True,True,False,True,True,True,False,False,True,False
8588,0.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Male,No,16.48137,7,1,0,One year,Fiber Optic,70.90919,254.0889,6555.68,4,4,3,2,7,3,2,4,False,True,False,True,True,False,False,True,False,True,True,False
8598,10.0,53.0,"Some College, Less than 1 Year",Unemployed,57408.39,Female,No,8.599648,8,1,0,One year,No service,55.65515,135.302,5019.797,4,3,5,4,3,5,4,4,False,True,False,True,True,False,True,False,False,False,False,True
8602,4.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,116972.1,Male,No,11.4809,12,0,0,One year,DSL,42.76683,103.5386,4014.851,4,4,5,3,2,5,4,5,True,False,False,True,False,False,False,False,True,False,False,True
8605,4.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,No,35.31472,6,1,2,Month-to-month,Fiber Optic,68.52272,188.6042,5900.607,3,4,3,4,4,3,4,3,False,False,True,True,False,False,False,False,True,False,True,True
8609,1.0,61.0,"9th Grade to 12th Grade, No Diploma",Student,64949.07,Female,No,41.14734,12,1,0,One year,Fiber Optic,70.45931,189.2056,5977.627,3,3,3,2,5,3,5,2,True,False,False,True,False,False,False,True,False,False,True,False
8613,1.0,82.0,"9th Grade to 12th Grade, No Diploma",Part Time,124590.0,Male,No,11.02183,10,1,2,Month-to-month,Fiber Optic,52.25168,159.3199,4539.697,3,4,3,5,3,3,5,4,False,False,False,True,False,False,True,False,False,True,False,False
8619,6.0,53.0,Regular High School Diploma,Full Time,46561.38,Female,No,38.66656,9,0,0,Two Year,DSL,36.19603,157.4231,5932.433,3,1,3,4,4,1,1,3,False,True,True,True,False,False,True,False,False,False,False,True
8624,2.0,78.0,Master's Degree,Unemployed,128842.9,Female,Yes,8.615621,10,2,1,Month-to-month,DSL,55.51616,244.3197,5546.415,4,4,5,3,4,6,5,5,False,False,False,False,True,False,False,True,True,True,True,True
8640,9.0,42.0,Nursery School to 8th Grade,Full Time,33186.785,Male,No,8.999062,11,1,0,Month-to-month,DSL,71.53607,129.3331,6835.301,3,4,4,2,3,4,2,3,False,False,False,False,False,False,True,True,False,False,False,True
8649,10.0,54.0,"9th Grade to 12th Grade, No Diploma",Part Time,22730.72,Male,No,6.182557,9,0,1,One year,Fiber Optic,36.19603,170.9029,5291.533,5,4,3,3,3,3,4,2,False,False,False,True,False,False,True,True,False,True,False,False
8656,1.0,53.0,Regular High School Diploma,Full Time,33186.785,Female,No,39.96815,9,0,0,One year,DSL,63.57829,214.3236,6092.612,4,4,3,4,4,3,5,4,False,False,False,True,True,True,True,False,False,True,False,True
8669,10.0,53.0,Master's Degree,Full Time,50637.64,Female,No,11.08214,14,0,0,Month-to-month,DSL,66.90749,245.2542,6916.235,2,2,2,6,2,3,4,4,False,True,False,True,True,False,False,True,False,True,True,False
8674,0.0,77.0,GED or Alternative Credential,Full Time,25875.88,Male,No,40.46173,8,2,0,Two Year,DSL,51.39701,239.4417,5130.235,3,3,2,4,3,4,4,4,False,True,False,True,False,False,True,False,False,True,True,True
8694,10.0,43.0,"Some College, 1 or More Years, No Degree",Unemployed,9043.82,Male,No,40.07954,15,0,0,One year,DSL,55.8392,173.5883,5722.757,2,3,2,3,4,2,3,4,False,True,False,True,False,True,False,True,True,True,False,True
8723,0.0,66.0,"Some College, Less than 1 Year",Part Time,5523.47,Female,No,36.6681,9,1,1,Two Year,DSL,63.45694,200.4291,5792.098,2,3,2,3,2,3,4,3,True,True,True,False,True,False,False,False,True,False,True,True
8738,10.0,53.0,Bachelor's Degree,Unemployed,21020.26,Male,No,12.01366,11,0,0,Two Year,No service,64.38287,152.0984,5932.68,4,4,4,5,2,5,5,3,False,False,False,True,True,True,False,True,False,True,False,False
8744,1.0,42.0,Bachelor's Degree,Part Time,143641.2,Male,No,33.64011,11,2,0,Month-to-month,Fiber Optic,64.5472,285.305,6104.448,4,4,4,3,4,3,3,5,False,True,True,True,False,True,True,True,True,True,True,False
8750,1.0,53.0,Professional School Degree,Student,42200.42,Female,No,16.51078,11,4,2,Month-to-month,DSL,36.19603,148.4443,4002.031,3,4,4,3,2,3,4,2,False,True,False,True,True,False,True,False,False,False,False,False
8755,1.0,45.0,Doctorate Degree,Full Time,26449.68,Male,No,39.01649,14,2,2,Two Year,DSL,62.13428,297.3158,6368.714,4,3,4,6,3,4,2,4,False,False,True,True,True,False,True,True,True,True,True,True
8757,8.0,40.0,Bachelor's Degree,Full Time,35016.3,Male,No,42.96738,12,0,0,Two Year,No service,62.75391,157.349,5743.678,3,1,1,3,4,2,3,2,False,False,False,True,False,False,False,True,False,False,True,True
8764,1.0,44.0,Master's Degree,Student,12558.05,Male,No,10.30748,17,0,1,One year,Fiber Optic,50.62244,221.1823,4783.409,6,6,7,4,4,7,4,4,False,False,False,True,False,False,False,True,False,True,True,False
8769,1.0,53.0,Associate's Degree,Part Time,33186.785,Female,No,15.57268,9,2,2,Two Year,Fiber Optic,71.13694,198.6801,6195.809,4,3,4,2,7,3,2,3,False,True,True,True,True,True,False,True,False,True,False,True
8774,8.0,33.0,Associate's Degree,Full Time,33971.73,Male,No,1.049154,4,0,0,One year,DSL,56.37573,223.3611,6089.067,3,4,4,2,5,5,4,4,False,True,True,False,False,True,True,True,False,True,True,True
8777,8.0,39.0,Bachelor's Degree,Part Time,18813.32,Female,No,9.586685,10,1,1,Two Year,Fiber Optic,62.52045,222.4825,6018.341,4,5,4,4,2,4,4,2,False,True,True,False,False,True,False,True,False,True,True,True
8782,1.0,49.0,"Some College, 1 or More Years, No Degree",Full Time,7742.36,Male,No,7.896364,10,4,0,Month-to-month,DSL,55.09485,141.993,5278.986,2,3,3,5,3,4,3,3,True,False,False,True,False,True,False,False,False,False,True,True
8799,0.0,49.0,"9th Grade to 12th Grade, No Diploma",Part Time,11575.14,Male,No,43.14144,18,0,0,One year,Fiber Optic,64.48578,227.1075,5783.315,5,4,3,4,4,3,4,3,False,True,False,True,False,True,True,True,True,False,True,True
8825,1.0,26.0,Bachelor's Degree,Retired,21046.8,Male,No,14.13134,17,4,1,Month-to-month,No service,67.10773,119.0755,3382.424,5,4,4,3,4,4,4,4,False,False,False,True,False,True,False,False,False,False,True,False
8827,10.0,66.0,Nursery School to 8th Grade,Full Time,7974.41,Female,No,8.77095,14,3,1,Two Year,Fiber Optic,60.69166,160.4189,5456.215,5,3,5,4,4,5,5,2,False,False,True,True,True,True,False,True,False,False,False,True
8829,1.0,54.0,Bachelor's Degree,Retired,33186.785,Male,No,11.40301,17,2,0,Month-to-month,No service,58.95425,92.6106,4930.445,5,7,5,3,4,5,5,5,False,True,False,True,False,False,False,False,True,False,False,True
8830,2.0,53.0,Regular High School Diploma,Retired,186156.6,Male,No,13.24887,13,0,1,Month-to-month,Fiber Optic,65.66957,255.9126,6174.944,4,4,3,3,3,5,4,2,False,False,False,True,False,False,True,True,True,True,True,True
8840,4.0,77.0,Regular High School Diploma,Full Time,12912.29,Male,No,41.58463,12,0,1,Month-to-month,No service,42.82102,165.8546,3862.29,3,2,3,1,5,2,3,3,False,False,False,True,True,True,True,False,False,False,False,True
8841,0.0,28.0,Regular High School Diploma,Full Time,21423.42,Female,No,12.54875,11,4,0,Month-to-month,No service,58.57249,111.7858,4938.967,3,3,1,4,2,4,3,3,False,False,False,True,True,False,False,False,False,False,False,True
8873,2.0,53.0,Associate's Degree,Full Time,118281.7,Male,No,2.364576,17,0,1,Two Year,Fiber Optic,71.21314,207.9588,3382.424,3,4,2,3,4,4,3,1,False,False,False,True,False,False,False,False,False,True,True,False
8877,2.0,74.0,Associate's Degree,Full Time,23288.67,Male,No,44.52064,14,0,0,One year,Fiber Optic,36.19603,166.7288,3964.578,3,4,4,3,5,2,4,3,False,True,False,True,False,False,False,True,True,False,False,True
8883,1.0,56.0,"9th Grade to 12th Grade, No Diploma",Full Time,59221.64,Female,No,10.04095,11,4,1,Month-to-month,Fiber Optic,54.40563,242.2966,5100.989,1,2,2,4,5,2,3,3,False,True,False,True,False,False,True,True,False,True,True,True
8904,1.0,89.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,No,37.66483,9,1,0,One year,DSL,71.12681,122.6514,6359.03,1,3,3,2,4,4,2,5,False,True,False,True,False,True,False,False,False,False,False,False
8905,2.0,53.0,Regular High School Diploma,Student,43029.53,Male,No,14.22493,11,0,0,One year,No service,59.28121,117.4722,5197.781,7,5,6,2,4,5,5,4,False,True,True,True,False,False,False,False,True,True,False,False
8912,0.0,48.0,Associate's Degree,Unemployed,140110.0,Male,No,5.645429,17,1,0,Two Year,Fiber Optic,65.90545,168.7243,5645.996,2,2,2,3,4,3,3,3,False,True,False,True,True,False,False,True,True,False,False,True
8914,5.0,72.0,"Some College, Less than 1 Year",Part Time,17354.74,Female,No,40.62418,10,0,1,Month-to-month,Fiber Optic,55.02079,183.1164,4941.823,3,2,3,3,4,2,2,4,False,False,True,True,False,True,False,True,False,True,False,False
8932,2.0,42.0,Bachelor's Degree,Unemployed,23101.59,Male,No,33.31661,10,1,0,Two Year,Fiber Optic,63.6336,285.3719,5985.171,5,4,4,4,3,5,4,5,False,False,False,True,False,False,True,True,False,True,True,False
8945,0.0,31.0,GED or Alternative Credential,Full Time,117418.8,Female,No,7.182675,12,0,0,Two Year,No service,59.63916,127.5438,5176.881,4,4,4,5,2,4,5,3,False,False,False,True,True,True,False,True,False,False,False,False
8948,1.0,53.0,Master's Degree,Full Time,28877.8,Male,Yes,8.230501,2,1,1,Month-to-month,DSL,71.35403,257.6795,7015.44,4,5,3,3,2,5,4,4,False,True,False,True,True,True,True,True,False,True,True,True
8960,3.0,59.0,Nursery School to 8th Grade,Full Time,84770.13,Female,No,39.24388,9,2,0,Month-to-month,Fiber Optic,70.69188,202.0147,6193.736,4,3,3,3,3,3,4,5,False,False,False,True,True,True,False,False,False,True,False,False
8965,0.0,53.0,GED or Alternative Credential,Unemployed,54102.22,Prefer not to answer,No,35.32841,8,2,0,Two Year,DSL,71.13774,133.3953,6343.361,4,5,3,4,4,5,4,5,False,False,False,True,False,False,False,False,True,False,False,True
8968,0.0,55.0,No Schooling Completed,Full Time,137687.4,Male,Yes,18.04267,8,3,0,Month-to-month,Fiber Optic,54.14398,273.9666,5171.048,5,5,5,2,4,3,4,3,False,False,True,False,True,False,True,True,False,True,True,False
8971,0.0,44.0,Master's Degree,Part Time,49320.63,Male,No,34.71426,12,0,0,Two Year,DSL,55.68048,157.8335,5308.256,5,4,5,4,5,5,3,4,False,True,True,True,False,True,False,False,False,False,True,True
8980,1.0,76.0,Regular High School Diploma,Full Time,59188.01,Female,No,10.47379,11,1,3,Two Year,No service,65.09085,128.0074,5506.826,2,2,2,4,4,3,2,3,False,True,False,True,True,True,False,True,False,False,False,True
8988,4.0,53.0,Regular High School Diploma,Part Time,140030.5,Male,No,6.008788,13,0,1,Two Year,Fiber Optic,61.36037,193.9532,5709.247,4,3,5,4,3,2,4,4,False,False,False,True,True,True,False,True,False,False,True,True
8991,4.0,58.0,Regular High School Diploma,Full Time,19598.28,Male,No,12.77017,9,2,3,One year,No service,44.47907,117.599,3992.814,2,3,3,2,3,4,3,3,False,True,True,True,False,True,True,False,True,False,False,True
8997,0.0,53.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Male,No,13.78179,12,0,0,Month-to-month,Fiber Optic,71.76656,187.0194,6269.314,6,5,7,4,3,5,6,5,False,True,False,True,False,True,True,True,True,True,False,False
9016,2.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,No,5.304893,12,4,0,Month-to-month,DSL,62.86571,165.431,5918.859,3,4,3,4,3,3,6,4,False,True,False,True,False,True,True,False,True,False,True,False
9020,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,77486.12,Male,No,38.63981,16,0,0,Month-to-month,No service,65.31625,154.3656,3382.424,4,5,5,4,3,4,3,5,False,True,False,True,False,False,False,True,False,False,True,True
9025,3.0,64.0,Associate's Degree,Full Time,41097.52,Male,No,13.78268,15,5,0,Month-to-month,Fiber Optic,70.40902,233.5056,6404.999,2,2,3,5,2,4,3,3,False,True,False,True,False,False,False,True,True,True,True,True
9031,10.0,44.0,GED or Alternative Credential,Unemployed,33186.785,Female,No,4.57253,13,0,0,Month-to-month,No service,64.60077,146.4466,3382.424,4,4,4,3,2,4,3,4,True,False,False,True,True,False,False,False,False,False,True,False
9032,1.0,78.0,Bachelor's Degree,Part Time,160216.1,Female,No,37.91783,15,1,0,Month-to-month,Fiber Optic,61.97321,190.8359,5251.723,3,4,3,5,2,5,4,5,False,True,False,True,False,True,False,False,True,False,True,False
9038,1.0,67.0,Regular High School Diploma,Part Time,31959.4,Male,No,41.87832,15,2,1,Month-to-month,Fiber Optic,63.03296,209.95,5449.332,2,3,3,5,2,4,4,3,True,True,False,True,True,False,False,False,False,False,True,False
9039,10.0,26.0,Bachelor's Degree,Full Time,11659.0,Female,No,11.23964,11,3,0,Month-to-month,DSL,56.56173,104.592,5434.48,3,3,3,3,4,2,3,2,True,False,False,True,False,False,False,False,False,False,False,False
9046,5.0,65.0,Bachelor's Degree,Unemployed,119017.8,Female,No,5.386904,12,1,1,Two Year,DSL,58.45672,140.0818,5467.641,3,1,4,3,3,4,4,2,False,True,True,True,False,False,False,False,True,False,True,True
9058,1.0,68.0,Bachelor's Degree,Full Time,14475.95,Male,No,44.00413,13,1,0,Two Year,No service,41.18372,143.2414,3603.278,3,3,3,5,2,3,3,3,False,False,False,True,False,False,True,True,False,False,False,True
9063,8.0,23.0,Master's Degree,Student,62886.29,Male,No,5.327836,19,1,0,One year,Fiber Optic,60.8833,221.0921,5902.887,2,3,3,4,2,3,3,3,False,False,False,True,False,True,False,False,True,True,True,False
9066,8.0,53.0,Regular High School Diploma,Full Time,80447.93,Male,No,8.651264,17,2,0,One year,Fiber Optic,65.33881,168.2569,5717.977,3,3,3,3,3,5,3,4,True,True,False,False,True,False,False,True,True,False,False,False
9067,0.0,67.0,Associate's Degree,Unemployed,17871.59,Male,No,41.52286,13,1,0,Month-to-month,DSL,60.3736,242.722,5894.022,4,4,3,1,6,2,1,3,False,True,True,True,False,False,False,True,True,True,True,False
9069,0.0,53.0,Bachelor's Degree,Full Time,42921.65,Male,No,11.091,13,0,0,Month-to-month,Fiber Optic,66.00877,253.2652,6121.363,3,3,3,7,1,4,3,4,False,True,True,True,True,False,False,True,False,True,True,False
9070,1.0,79.0,Regular High School Diploma,Full Time,40909.6,Female,No,11.92495,14,2,0,One year,DSL,71.58237,116.3569,6379.279,7,6,7,2,6,4,3,5,False,True,True,True,False,True,True,False,False,False,False,False
9073,1.0,21.0,No Schooling Completed,Full Time,33186.785,Male,No,39.70332,12,2,0,Two Year,Fiber Optic,57.65657,176.3251,5087.669,4,5,4,4,4,4,4,5,False,True,False,True,False,False,False,False,False,False,True,True
9077,1.0,42.0,Bachelor's Degree,Unemployed,142119.3,Male,No,9.593937,12,1,0,One year,Fiber Optic,64.71742,148.8925,5694.946,6,5,5,2,5,4,4,4,False,True,True,True,False,False,False,False,True,True,False,False
9098,6.0,31.0,Bachelor's Degree,Unemployed,48175.44,Male,No,35.84689,15,2,0,Two Year,No service,50.30932,200.2845,4858.776,2,4,2,3,5,1,2,3,False,False,True,True,True,False,True,True,False,True,False,False
9100,4.0,59.0,GED or Alternative Credential,Full Time,33186.785,Female,No,38.8645,9,0,0,Two Year,DSL,36.19603,272.9323,6587.368,4,4,5,3,4,5,5,4,False,True,True,True,True,False,False,True,True,True,True,True
9101,1.0,53.0,Bachelor's Degree,Student,33186.785,Female,No,42.78143,13,1,1,Month-to-month,Fiber Optic,42.12085,186.3724,3514.589,3,3,5,4,3,3,4,3,False,True,False,True,True,False,False,False,True,False,False,True
9108,2.0,53.0,Regular High School Diploma,Full Time,16226.86,Male,No,6.003093,10,2,3,One year,Fiber Optic,66.03822,241.7826,6181.96,4,5,3,3,3,4,4,2,True,False,True,True,True,True,False,False,False,True,True,False
9111,8.0,55.0,Regular High School Diploma,Full Time,51059.78,Male,No,9.827654,17,1,0,Two Year,Fiber Optic,52.3927,138.1236,4761.279,5,5,5,3,4,5,3,4,False,False,False,True,False,False,False,False,False,True,False,False
9122,10.0,53.0,Nursery School to 8th Grade,Full Time,38830.69,Female,No,8.364315,10,1,0,One year,Fiber Optic,36.19603,210.0011,3802.602,4,3,3,2,4,4,3,3,False,True,True,True,False,True,False,False,False,True,True,False
9127,0.0,76.0,GED or Alternative Credential,Retired,43741.92,Male,No,39.89456,12,1,0,Month-to-month,Fiber Optic,49.73125,208.1856,4318.582,4,2,5,4,3,5,2,4,False,True,False,True,True,False,True,True,False,False,False,True
9135,0.0,48.0,Bachelor's Degree,Full Time,63248.45,Male,No,39.70461,11,2,0,Two Year,DSL,58.96026,192.1535,5655.286,3,4,2,4,4,3,3,3,False,False,True,True,True,True,True,True,False,False,False,True
