Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
8315,1.0,60.0,"Some College, Less than 1 Year",Full Time,33186.785,Female,No,8.271093,12,0,0,Month-to-month,Fiber Optic,63.96787,163.1588,5493.633,4,4,4,3,3,2,2,3,False,False,False,True,False,True,True,True,True,False,False,False
8316,3.0,71.0,"Some College, 1 or More Years, No Degree",Retired,33186.785,Male,No,12.24033,7,1,1,Two Year,No service,54.59144,163.9335,4971.68,3,3,4,4,4,3,3,4,False,True,False,True,True,True,False,True,True,True,False,True
8317,2.0,53.0,"9th Grade to 12th Grade, No Diploma",Part Time,54859.16,Male,No,8.834433,12,1,0,One year,Fiber Optic,44.21572,261.2696,4222.497,2,3,3,3,4,4,2,3,False,True,False,False,True,False,True,False,False,True,True,True
8319,4.0,65.0,"Some College, 1 or More Years, No Degree",Full Time,37004.73,Female,No,8.70285,9,0,0,Month-to-month,Fiber Optic,66.44706,169.8239,5767.74,4,4,4,4,3,4,5,5,False,False,False,True,False,False,True,False,False,False,True,True
8320,0.0,37.0,Bachelor's Degree,Retired,23239.84,Female,No,15.24319,7,1,0,Two Year,Fiber Optic,36.19603,247.1577,6037.104,5,4,4,5,2,4,4,5,False,False,True,True,False,True,True,True,False,True,True,False
8321,3.0,55.0,Regular High School Diploma,Full Time,14106.94,Female,No,10.3148,14,1,0,One year,No service,45.62851,173.6782,4267.522,4,5,5,5,3,4,5,4,False,False,True,True,False,False,False,False,False,True,True,True
8322,3.0,53.0,Regular High School Diploma,Full Time,33186.785,Female,No,12.89183,12,0,0,One year,Fiber Optic,66.16108,209.8204,3382.424,5,5,4,6,2,3,5,4,True,False,True,True,False,True,False,False,False,True,True,False
8323,1.0,76.0,Nursery School to 8th Grade,Unemployed,9802.05,Male,No,13.66611,11,2,2,Two Year,Fiber Optic,43.91274,193.3713,3938.301,5,5,5,4,4,6,5,3,False,True,False,True,True,False,False,True,False,False,True,False
8324,3.0,35.0,Master's Degree,Full Time,45166.7,Female,No,8.02314,6,0,1,Month-to-month,Fiber Optic,61.69408,204.3463,3382.424,5,4,4,5,3,4,5,4,False,True,True,True,True,True,True,False,False,False,True,True
8325,2.0,72.0,"Some College, 1 or More Years, No Degree",Full Time,14761.9,Female,No,12.34507,7,2,2,Two Year,DSL,67.02374,130.283,6037.451,3,2,1,3,5,3,4,4,False,False,False,True,True,True,False,False,False,False,False,True
8327,1.0,53.0,Bachelor's Degree,Full Time,20618.01,Female,No,11.62677,15,1,0,One year,Fiber Optic,56.67924,206.5038,5042.033,3,4,4,3,3,3,4,3,False,True,True,True,True,False,True,True,False,True,False,False
8328,1.0,53.0,Master's Degree,Unemployed,52756.23,Female,No,9.412607,14,1,1,Month-to-month,Fiber Optic,58.59644,139.6473,5085.535,4,3,3,2,5,3,3,4,False,True,True,True,False,True,False,False,False,True,False,True
8329,3.0,82.0,Associate's Degree,Full Time,33186.785,Prefer not to answer,No,11.62715,11,2,0,Month-to-month,No service,53.47075,91.37914,4445.615,2,2,2,5,1,3,3,4,False,True,False,True,False,False,False,True,False,False,False,False
8330,0.0,43.0,Bachelor's Degree,Retired,6825.46,Female,No,10.98544,15,1,0,One year,No service,55.83128,205.7825,5122.455,2,3,3,3,3,3,5,3,False,False,False,True,True,False,False,False,False,True,True,False
8331,1.0,71.0,Regular High School Diploma,Full Time,29732.11,Female,No,6.568248,11,1,0,Month-to-month,Fiber Optic,71.31142,125.013,5804.942,4,5,3,5,3,3,5,4,False,False,False,True,False,False,False,False,True,False,False,False
8332,1.0,74.0,GED or Alternative Credential,Full Time,23283.85,Male,No,4.392346,13,1,0,Month-to-month,DSL,49.59222,116.0598,4596.408,4,4,2,4,3,3,3,4,True,True,True,True,False,False,False,True,True,False,False,True
8333,1.0,78.0,"Some College, 1 or More Years, No Degree",Full Time,83983.27,Female,Yes,5.026931,12,0,1,Month-to-month,No service,40.21109,209.1821,3784.965,3,2,3,3,3,3,3,3,True,False,True,True,False,False,True,False,True,True,True,True
8334,1.0,27.0,"Some College, Less than 1 Year",Full Time,4498.71,Female,No,15.57691,13,2,0,Month-to-month,DSL,63.3194,163.0843,6050.816,1,2,3,4,4,2,2,2,True,True,True,True,True,True,False,False,True,True,False,True
8335,0.0,78.0,Nursery School to 8th Grade,Student,51371.19,Female,No,13.79496,10,2,1,Two Year,Fiber Optic,47.86746,243.5403,3382.424,6,6,4,3,4,4,4,4,False,False,True,True,True,True,False,False,False,True,True,False
8336,4.0,18.0,"Some College, Less than 1 Year",Full Time,16151.73,Female,No,8.197586,9,1,1,One year,DSL,60.45695,223.1327,6227.257,2,4,1,4,3,3,3,5,False,True,False,True,False,False,True,True,False,True,True,False
8337,1.0,18.0,Bachelor's Degree,Part Time,30686.01,Male,No,5.905707,14,2,0,Month-to-month,DSL,66.02069,123.7963,6108.608,3,2,3,4,3,2,4,4,False,False,True,True,True,False,False,False,False,False,False,False
8338,3.0,52.0,Regular High School Diploma,Full Time,20240.87,Male,No,10.38337,12,0,0,One year,Fiber Optic,66.13718,159.1349,3382.424,4,4,3,3,3,2,4,4,False,False,False,True,True,False,False,True,False,False,False,False
8339,3.0,35.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,No,14.78111,12,3,2,Two Year,Fiber Optic,36.19603,184.4675,5807.534,2,4,2,5,3,3,2,2,False,True,True,True,False,True,True,False,True,False,True,True
8340,3.0,38.0,Associate's Degree,Full Time,33186.785,Female,No,15.73826,9,1,0,Month-to-month,Fiber Optic,36.19603,183.0096,6273.354,4,3,5,3,4,4,4,4,False,True,False,True,True,False,False,False,True,True,False,True
8341,5.0,37.0,Regular High School Diploma,Unemployed,47777.77,Female,No,14.26079,16,0,0,Month-to-month,Fiber Optic,40.78534,157.1069,3610.265,5,4,4,3,5,2,3,3,False,False,True,True,True,False,False,False,True,False,False,True
8343,4.0,51.0,Regular High School Diploma,Part Time,30913.36,Male,No,12.68783,8,3,1,One year,No service,65.93469,116.87,5765.179,2,3,2,3,3,3,3,3,False,True,False,True,False,False,False,False,True,True,False,True
8344,1.0,84.0,Bachelor's Degree,Full Time,54091.65,Male,No,8.069941,11,3,2,Two Year,No service,36.19603,169.7814,5107.688,3,3,3,4,2,4,5,4,False,True,False,True,True,False,True,False,False,False,True,True
8345,1.0,49.0,Master's Degree,Full Time,11267.89,Female,No,7.961043,11,1,2,One year,DSL,63.71082,118.6648,5832.661,4,3,3,4,3,2,3,4,False,True,False,True,False,True,True,False,False,False,False,False
8346,1.0,85.0,Associate's Degree,Unemployed,22535.7,Female,No,9.818634,12,1,0,Two Year,No service,67.49463,244.9579,3382.424,2,2,2,5,3,5,3,3,False,True,True,True,True,True,True,True,False,True,True,True
8347,1.0,53.0,Regular High School Diploma,Part Time,33186.785,Female,No,6.513979,10,2,1,Month-to-month,Fiber Optic,43.04477,133.6896,3905.468,5,4,4,4,5,4,4,2,False,True,False,True,False,False,True,False,False,False,False,False
8348,2.0,60.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Prefer not to answer,No,10.16981,13,0,0,Month-to-month,Fiber Optic,42.25122,206.0841,3878.815,5,5,2,4,3,4,6,5,False,True,True,False,True,True,False,True,True,False,True,False
8350,1.0,43.0,Nursery School to 8th Grade,Full Time,21569.82,Male,No,8.39514,14,0,0,Month-to-month,No service,44.57297,93.2841,3788.14,5,4,3,6,3,4,5,2,False,False,True,True,False,False,False,False,True,False,False,False
8352,0.0,29.0,Regular High School Diploma,Full Time,35989.93,Female,No,7.65453,13,2,0,Two Year,Fiber Optic,52.53037,168.3684,4636.423,5,4,4,4,4,4,5,5,False,True,False,True,True,False,False,False,False,True,False,True
8353,2.0,53.0,Regular High School Diploma,Full Time,23449.18,Male,No,9.827047,17,1,1,Two Year,DSL,48.03223,182.3806,4896.176,4,4,3,5,2,4,5,5,False,True,False,False,True,False,True,False,False,False,True,True
8354,1.0,57.0,"9th Grade to 12th Grade, No Diploma",Unemployed,33692.36,Female,No,11.27571,12,1,1,Month-to-month,DSL,71.53791,163.1435,6766.153,3,3,3,5,3,4,3,4,False,False,False,True,True,False,False,False,True,True,False,True
8355,0.0,79.0,GED or Alternative Credential,Full Time,74519.58,Female,No,15.68296,8,1,0,Month-to-month,Fiber Optic,51.41852,195.2539,4505.605,5,5,4,5,3,5,4,4,True,False,True,True,True,True,False,True,False,False,True,True
8356,0.0,62.0,Regular High School Diploma,Full Time,25647.81,Female,No,7.86512,10,0,0,One year,Fiber Optic,58.4866,238.9581,5277.732,4,3,3,3,3,5,2,4,False,True,False,True,True,False,False,False,False,True,True,True
8357,1.0,53.0,Bachelor's Degree,Full Time,44165.04,Male,Yes,10.79494,10,2,0,Month-to-month,Fiber Optic,48.49789,217.7939,4557.472,4,4,4,3,4,3,5,3,False,True,False,True,True,False,True,True,False,True,False,True
8358,2.0,24.0,Bachelor's Degree,Full Time,37694.14,Female,No,6.152284,10,0,1,One year,No service,59.49864,137.4744,5311.713,5,4,4,5,3,2,5,3,True,True,False,True,False,False,True,False,True,True,False,True
8359,0.0,57.0,Master's Degree,Student,33186.785,Male,No,4.57413,6,0,0,Month-to-month,Fiber Optic,60.08382,179.9405,5229.144,4,5,3,2,5,4,4,1,False,True,False,True,True,False,True,True,False,False,False,False
8360,1.0,53.0,Bachelor's Degree,Full Time,49737.57,Female,No,12.15511,11,0,0,Two Year,DSL,36.19603,162.0729,4946.546,4,4,5,3,2,4,4,6,False,False,True,True,True,False,False,True,False,True,False,True
8361,1.0,23.0,"9th Grade to 12th Grade, No Diploma",Full Time,70354.12,Female,No,8.088161,19,0,0,One year,Fiber Optic,54.50263,161.765,4945.724,4,6,3,2,4,4,3,3,True,True,True,True,False,True,True,False,False,True,False,True
8362,0.0,71.0,Bachelor's Degree,Full Time,48628.18,Female,No,9.947139,13,1,0,Month-to-month,Fiber Optic,45.22174,205.0716,4032.927,5,5,3,2,4,3,2,3,False,False,False,True,True,True,True,False,False,False,True,True
8363,3.0,68.0,"9th Grade to 12th Grade, No Diploma",Student,33056.02,Female,No,9.411878,11,1,0,Month-to-month,DSL,36.19603,123.7852,6076.693,4,4,3,3,5,3,3,5,False,False,False,True,True,False,False,False,False,False,False,True
8364,3.0,53.0,Master's Degree,Student,20215.1,Male,No,7.638834,8,2,0,One year,No service,63.59872,117.54,5644.627,5,5,6,6,2,5,3,5,False,True,False,True,False,False,False,False,True,True,False,False
8366,0.0,54.0,Bachelor's Degree,Full Time,78242.35,Male,No,6.033873,11,2,0,Month-to-month,Fiber Optic,36.19603,181.2205,3871.368,3,4,3,4,5,2,4,3,False,True,False,False,True,True,True,False,True,False,False,True
8367,3.0,35.0,Professional School Degree,Full Time,37955.41,Male,No,6.049023,12,2,1,Month-to-month,Fiber Optic,54.63591,193.9925,4951.561,2,3,3,3,4,3,1,2,False,False,False,True,True,False,True,True,True,False,False,True
8368,0.0,53.0,Nursery School to 8th Grade,Full Time,7203.02,Male,No,10.50045,11,2,0,Month-to-month,DSL,50.3835,164.5171,5014.026,3,3,3,5,4,3,2,2,True,True,False,True,False,True,True,True,False,False,True,True
8370,0.0,53.0,Regular High School Diploma,Full Time,52286.02,Female,No,14.37782,16,1,0,Month-to-month,No service,66.2073,221.4543,5943.037,3,4,3,5,3,4,2,3,False,True,True,True,True,False,False,True,False,True,True,True
8371,3.0,65.0,Regular High School Diploma,Part Time,33186.785,Male,No,7.345676,8,1,1,Month-to-month,DSL,57.4079,209.8049,3382.424,4,3,3,4,4,3,2,3,False,False,False,False,False,False,True,False,False,True,True,False
8372,4.0,53.0,Regular High School Diploma,Retired,28226.03,Female,No,7.140801,11,2,0,One year,Fiber Optic,55.42229,170.007,4923.41,4,4,4,4,2,4,3,5,False,False,True,False,False,False,True,False,False,False,True,True
8373,4.0,61.0,Bachelor's Degree,Full Time,12170.42,Female,No,8.433303,11,1,0,Month-to-month,No service,40.96005,154.4737,3893.31,4,3,3,5,5,3,4,3,False,True,False,True,False,True,True,True,True,True,False,False
8374,1.0,30.0,"Some College, 1 or More Years, No Degree",Retired,33186.785,Male,No,8.791076,13,3,0,Month-to-month,DSL,59.48183,162.9196,5781.096,4,3,4,4,2,5,5,3,False,False,False,True,False,False,True,False,True,False,True,False
8376,4.0,53.0,GED or Alternative Credential,Part Time,33186.785,Male,Yes,10.25469,14,1,0,Month-to-month,DSL,39.22782,201.2258,4443.925,2,2,4,4,3,4,4,1,False,True,True,True,False,True,False,True,False,True,True,False
8377,1.0,57.0,Bachelor's Degree,Full Time,79248.45,Male,Yes,10.40694,13,2,0,One year,Fiber Optic,52.56715,238.8809,4886.937,3,2,4,4,4,4,4,3,False,True,False,True,True,False,False,False,False,True,True,False
8379,1.0,34.0,Bachelor's Degree,Student,103098.0,Female,No,13.56792,10,3,0,Month-to-month,Fiber Optic,56.64692,157.4126,5092.941,3,3,2,4,5,2,1,4,False,True,False,True,True,False,False,True,False,False,False,False
8380,2.0,83.0,Regular High School Diploma,Full Time,43672.55,Female,No,13.02138,13,0,2,Month-to-month,DSL,70.01227,115.4307,6193.095,4,3,4,3,4,4,5,3,False,True,False,True,False,False,True,False,False,False,False,True
8383,1.0,53.0,Regular High School Diploma,Student,32596.51,Male,No,4.199183,12,1,0,Two Year,DSL,36.19603,124.8273,5929.346,3,4,4,3,4,3,4,3,False,True,True,True,True,False,False,False,False,False,False,True
8384,0.0,43.0,Bachelor's Degree,Part Time,33186.785,Female,No,10.05455,11,0,0,Month-to-month,Fiber Optic,48.50031,194.795,4429.501,3,3,3,3,3,2,2,4,True,False,True,False,True,True,True,False,False,True,False,False
8385,3.0,74.0,Bachelor's Degree,Student,33186.785,Male,No,9.016009,10,2,1,Month-to-month,Fiber Optic,53.15277,218.3894,4873.127,6,4,4,3,3,3,3,3,False,False,True,True,False,False,False,False,True,True,True,True
8386,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,25684.14,Female,No,9.416434,15,1,0,Month-to-month,DSL,59.35209,118.2921,5407.054,2,2,2,4,3,4,4,3,False,True,False,True,False,False,False,False,False,True,False,False
8387,1.0,24.0,Bachelor's Degree,Full Time,64277.43,Female,No,8.096503,10,0,0,Month-to-month,DSL,36.19603,94.44965,5156.064,5,5,5,4,4,6,5,5,False,False,False,True,False,True,False,False,False,False,False,True
8388,1.0,75.0,"Some College, 1 or More Years, No Degree",Full Time,85614.86,Female,No,9.074413,13,2,1,One year,DSL,62.72855,105.6179,5706.022,3,3,3,4,2,3,5,4,False,False,True,True,False,False,False,True,False,False,False,True
8389,2.0,35.0,Regular High School Diploma,Full Time,17300.45,Prefer not to answer,No,6.121625,14,2,0,Month-to-month,No service,36.19603,79.82531,4726.724,3,2,2,5,2,4,3,4,False,True,False,True,False,False,False,False,False,False,False,False
8391,0.0,74.0,"9th Grade to 12th Grade, No Diploma",Student,33186.785,Male,No,12.37353,9,1,0,Month-to-month,DSL,69.38376,152.7355,6426.705,4,4,5,3,3,3,3,4,False,False,False,True,False,True,True,False,False,False,True,False
8392,0.0,33.0,Regular High School Diploma,Full Time,33186.785,Male,No,12.98047,13,0,0,Month-to-month,Fiber Optic,45.91919,170.0858,3382.424,4,4,4,2,3,3,3,3,False,True,True,True,False,False,True,False,False,False,True,False
8393,1.0,67.0,Associate's Degree,Full Time,33186.785,Male,No,4.793269,17,1,0,Month-to-month,No service,70.99616,113.4512,5999.084,3,4,2,4,4,4,4,6,False,True,False,True,False,False,False,False,False,False,True,True
8394,1.0,53.0,Bachelor's Degree,Retired,33186.785,Male,No,5.055723,9,2,0,Month-to-month,Fiber Optic,38.92029,185.1581,3747.782,2,3,3,4,3,3,4,2,True,True,False,True,False,True,True,True,False,False,True,False
8395,0.0,53.0,Bachelor's Degree,Unemployed,52543.98,Male,No,4.084444,14,2,0,Two Year,Fiber Optic,63.88028,206.4649,5777.144,4,3,5,2,3,3,4,3,False,True,True,True,True,True,True,False,True,True,False,True
8396,0.0,43.0,Nursery School to 8th Grade,Full Time,34471.13,Male,No,9.133791,9,0,0,One year,DSL,36.19603,234.2541,6692.363,5,6,5,2,3,5,4,3,False,True,False,True,False,False,True,True,False,True,True,True
8397,5.0,25.0,"9th Grade to 12th Grade, No Diploma",Full Time,39654.43,Female,No,13.58196,19,1,1,Month-to-month,No service,36.19603,199.2432,6023.972,5,4,5,1,5,2,4,4,False,True,True,True,False,True,True,False,False,True,True,True
8398,0.0,89.0,"Some College, Less than 1 Year",Unemployed,24220.94,Female,No,11.2974,11,0,0,Month-to-month,No service,64.33856,172.2755,5540.302,3,4,3,2,6,2,3,5,False,False,False,True,True,True,True,False,False,False,True,False
8399,0.0,65.0,Bachelor's Degree,Part Time,33186.785,Male,No,6.879713,14,0,1,Month-to-month,DSL,62.23314,151.0055,5773.964,3,2,3,4,3,3,3,4,False,False,True,True,True,False,False,False,False,True,False,False
8400,1.0,76.0,"9th Grade to 12th Grade, No Diploma",Full Time,47254.65,Female,No,8.588548,8,1,0,Month-to-month,No service,59.14986,170.2128,5205.71,2,4,3,3,4,3,3,2,True,True,False,True,True,False,True,False,False,False,True,True
8401,1.0,58.0,Regular High School Diploma,Full Time,24040.95,Male,No,11.01615,10,0,0,One year,Fiber Optic,71.7825,146.3662,6111.281,3,3,2,4,4,4,3,3,False,False,False,True,True,True,False,False,False,False,False,True
8402,1.0,72.0,"Some College, 1 or More Years, No Degree",Student,72654.19,Female,No,12.55649,12,3,0,One year,Fiber Optic,43.93445,161.1147,3798.957,4,3,4,3,4,4,2,2,False,True,False,True,False,False,False,True,False,False,True,False
8403,1.0,28.0,GED or Alternative Credential,Retired,33186.785,Female,No,10.43111,17,3,0,Two Year,No service,68.97498,160.2536,6296.62,4,4,3,3,3,3,4,3,False,True,False,True,True,False,True,False,False,True,False,False
8404,1.0,52.0,"Some College, 1 or More Years, No Degree",Retired,10892.54,Female,No,8.75047,10,0,1,Two Year,DSL,43.69919,126.8976,4235.171,2,2,1,3,5,3,3,4,False,False,False,True,False,False,False,False,False,False,True,True
8405,1.0,53.0,Regular High School Diploma,Retired,22554.89,Male,No,2.838532,13,1,0,Month-to-month,No service,50.76631,163.0692,4431.684,2,4,2,5,2,5,5,3,False,True,False,True,True,False,False,True,True,True,False,False
8406,4.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,No,7.118579,14,0,0,Month-to-month,Fiber Optic,36.98095,218.0963,3668.333,2,2,3,2,4,1,2,3,False,True,False,True,False,False,False,True,False,True,True,True
8407,2.0,38.0,Professional School Degree,Full Time,57108.11,Male,No,10.68617,12,0,1,Month-to-month,No service,54.8376,162.105,5015.195,2,3,4,3,4,2,1,2,False,True,False,True,False,False,True,True,True,False,True,False
8408,1.0,30.0,Regular High School Diploma,Full Time,2468.7,Male,No,7.90924,14,2,0,Two Year,No service,64.08859,148.4124,3382.424,4,4,3,3,4,4,3,3,False,False,False,True,True,True,False,False,False,False,True,True
8409,1.0,22.0,Associate's Degree,Student,17563.31,Male,No,9.581881,17,0,0,Month-to-month,No service,36.19603,123.2127,4043.335,2,3,3,5,3,3,5,5,False,True,False,True,True,False,False,False,False,False,False,False
8410,6.0,27.0,Nursery School to 8th Grade,Full Time,33186.785,Male,No,7.21419,14,0,0,One year,Fiber Optic,48.04306,222.8887,3382.424,5,5,5,3,2,4,4,4,False,True,True,False,False,True,False,True,False,True,True,True
8411,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,31962.04,Male,No,10.67216,9,2,1,Two Year,Fiber Optic,60.16674,219.1899,5510.855,4,5,4,3,5,4,4,5,False,False,False,True,False,False,False,False,True,True,True,True
8413,1.0,84.0,Master's Degree,Unemployed,9275.55,Male,No,9.258425,11,1,2,One year,DSL,41.72598,137.4082,4059.808,2,2,2,5,3,2,3,2,False,False,False,True,True,False,False,False,True,False,False,True
8414,0.0,31.0,"9th Grade to 12th Grade, No Diploma",Part Time,19683.44,Male,No,9.626513,13,3,0,Month-to-month,Fiber Optic,53.86603,241.9485,5123.028,3,3,4,2,5,3,1,4,False,True,False,True,True,True,False,False,False,True,True,True
8415,2.0,82.0,"9th Grade to 12th Grade, No Diploma",Full Time,18679.11,Male,No,7.015361,16,0,0,Month-to-month,Fiber Optic,63.96033,162.9002,5514.499,4,3,3,3,3,3,4,3,False,False,True,True,False,True,False,False,True,False,True,True
8416,3.0,87.0,Nursery School to 8th Grade,Retired,5043.14,Male,No,7.375319,17,2,0,Month-to-month,DSL,58.34548,153.111,5567.463,4,4,3,3,3,3,2,5,False,True,True,True,False,True,False,True,True,False,True,True
8417,3.0,75.0,Master's Degree,Retired,33186.785,Male,No,17.47705,8,0,0,Month-to-month,Fiber Optic,36.19603,191.7714,5277.178,2,1,3,4,4,1,2,3,False,False,True,False,True,False,False,True,False,False,True,True
8418,0.0,53.0,Regular High School Diploma,Unemployed,46656.47,Male,No,14.44196,8,1,0,Month-to-month,DSL,70.59181,164.5314,6602.811,3,3,3,4,5,2,2,3,False,True,False,True,True,True,False,True,False,True,False,True
8419,2.0,19.0,Nursery School to 8th Grade,Full Time,13240.53,Male,No,8.357889,12,0,0,One year,No service,55.62538,81.41518,4798.899,3,2,4,5,1,5,4,4,False,True,False,True,False,False,False,False,False,False,False,True
8420,1.0,77.0,Nursery School to 8th Grade,Retired,33186.785,Female,No,6.205589,13,0,0,Two Year,Fiber Optic,54.06613,241.8872,4972.337,3,4,4,4,5,3,3,5,False,False,False,True,True,True,False,False,False,True,True,True
8421,3.0,80.0,Regular High School Diploma,Retired,14009.63,Female,No,9.999421,12,0,0,One year,DSL,60.98195,182.0667,3382.424,4,4,5,3,3,5,4,4,False,False,True,True,True,False,True,False,False,False,True,False
8422,1.0,70.0,Regular High School Diploma,Part Time,52171.43,Female,No,10.19214,14,1,0,Month-to-month,Fiber Optic,51.53345,219.2473,4644.934,4,3,4,5,2,4,4,3,False,False,True,True,False,False,False,False,True,True,True,False
8423,0.0,33.0,"9th Grade to 12th Grade, No Diploma",Unemployed,32076.79,Male,No,5.879942,10,1,0,One year,Fiber Optic,64.48611,170.3373,5666.607,3,4,4,2,6,3,2,4,False,False,False,True,False,False,False,True,True,False,True,False
8424,2.0,54.0,No Schooling Completed,Full Time,33186.785,Male,No,7.370676,14,0,1,Month-to-month,DSL,65.63056,131.6121,6238.374,5,4,4,5,3,6,4,5,False,True,False,True,False,True,False,True,False,True,False,True
8425,3.0,23.0,Regular High School Diploma,Full Time,33186.785,Female,No,10.82953,10,2,0,Two Year,DSL,51.53674,172.6252,5129.54,2,2,3,4,3,5,3,2,False,True,False,True,True,False,False,True,False,False,True,False
8426,4.0,53.0,"Some College, Less than 1 Year",Part Time,5026.38,Male,Yes,12.53961,15,0,1,Month-to-month,No service,48.76309,130.293,4409.527,3,3,2,4,1,3,3,4,False,True,False,True,False,True,False,False,True,False,True,False
8427,2.0,41.0,Associate's Degree,Retired,23024.38,Female,No,11.17029,10,0,0,One year,DSL,71.02583,219.4249,6849.085,6,5,4,2,3,3,4,4,False,False,True,True,True,False,False,False,False,True,True,True
8428,1.0,55.0,"Some College, 1 or More Years, No Degree",Retired,93186.26,Female,No,7.973059,10,2,1,Two Year,No service,47.52483,117.1259,4185.015,3,3,3,4,3,3,4,3,True,True,False,True,False,False,False,True,False,True,False,True
8429,4.0,59.0,GED or Alternative Credential,Full Time,33186.785,Female,No,8.496865,17,1,0,Month-to-month,DSL,36.19603,114.4231,6273.278,4,3,4,3,5,3,3,3,True,True,True,True,False,False,False,False,False,True,False,False
8430,4.0,80.0,Master's Degree,Full Time,53563.03,Female,No,13.01885,9,1,0,Two Year,Fiber Optic,63.37764,263.3359,5836.607,4,4,5,4,3,4,4,4,False,False,False,True,True,False,True,False,False,True,True,False
8431,0.0,84.0,Doctorate Degree,Full Time,33186.785,Female,No,14.74305,13,1,0,Month-to-month,No service,69.36684,167.4274,5986.22,3,3,4,4,3,5,5,4,True,True,True,True,False,True,True,True,True,False,True,True
8432,1.0,60.0,Nursery School to 8th Grade,Full Time,17595.42,Male,No,9.563326,12,0,0,Two Year,No service,64.91577,188.2452,3382.424,4,3,3,5,4,4,3,4,False,True,False,True,False,False,False,True,False,True,True,False
8433,7.0,24.0,"Some College, 1 or More Years, No Degree",Full Time,6695.49,Female,No,11.09158,7,1,0,Two Year,Fiber Optic,36.19603,157.6,5350.106,4,4,5,4,3,2,4,3,False,False,False,True,True,False,False,False,True,False,False,True
8434,4.0,61.0,Associate's Degree,Part Time,34411.1,Female,No,13.72644,13,2,1,Two Year,Fiber Optic,65.25348,138.3766,5598.579,4,4,4,5,3,4,3,4,False,True,True,True,False,True,True,False,False,False,False,True
8435,2.0,68.0,"Some College, Less than 1 Year",Full Time,25568.0,Male,No,11.23795,5,1,0,Two Year,DSL,60.80126,197.3351,5961.811,4,5,5,3,4,4,4,3,False,False,True,True,True,True,True,True,False,False,True,False
8436,2.0,49.0,"9th Grade to 12th Grade, No Diploma",Full Time,73309.86,Male,No,11.70486,14,2,0,Month-to-month,DSL,55.75197,236.2846,5697.929,4,4,4,4,5,5,4,6,False,False,False,True,True,True,False,False,False,True,True,True
8437,1.0,71.0,Regular High School Diploma,Full Time,25190.07,Male,No,15.89542,8,1,2,Two Year,Fiber Optic,61.23692,182.3397,5396.239,4,3,3,3,3,4,4,4,False,False,True,True,False,False,True,True,False,False,True,True
8438,1.0,32.0,"Some College, 1 or More Years, No Degree",Student,22117.1,Male,No,5.678134,12,3,0,One year,No service,42.93116,189.3829,4390.888,3,2,3,1,5,2,4,2,True,False,True,True,False,True,False,True,False,True,True,True
8439,0.0,58.0,Doctorate Degree,Full Time,24526.83,Female,No,8.178296,9,1,0,Two Year,Fiber Optic,64.76289,242.6942,5912.297,4,4,4,5,2,3,4,5,False,True,True,True,False,False,True,True,False,True,True,True
8440,1.0,35.0,Associate's Degree,Unemployed,52337.71,Female,No,13.99764,10,0,0,Month-to-month,Fiber Optic,63.70616,182.2043,5602.326,5,4,3,6,3,4,6,5,False,False,False,True,True,True,False,False,False,False,True,False
8441,1.0,53.0,GED or Alternative Credential,Full Time,80309.69,Female,No,11.49223,11,0,1,One year,No service,66.74044,111.8524,5598.395,3,4,3,3,3,4,5,2,False,True,False,True,True,False,False,False,False,False,False,True
8442,1.0,53.0,"Some College, Less than 1 Year",Full Time,89970.37,Female,Yes,12.26524,9,1,1,Month-to-month,DSL,43.69814,235.9783,4732.92,5,5,3,4,2,5,5,4,False,True,True,True,True,True,False,True,False,True,True,True
8443,1.0,19.0,Associate's Degree,Unemployed,36574.47,Male,No,11.6448,19,1,0,Month-to-month,Fiber Optic,55.89461,194.2359,5045.585,3,4,4,3,3,4,3,3,True,True,False,True,True,False,True,True,True,False,False,True
8444,0.0,53.0,Bachelor's Degree,Full Time,31894.71,Male,No,6.771861,16,1,1,Two Year,DSL,61.2082,183.4274,5827.64,4,4,4,3,5,5,4,4,False,True,False,True,True,False,True,False,True,True,False,False
8445,2.0,53.0,"Some College, 1 or More Years, No Degree",Unemployed,27472.28,Female,No,5.20166,10,0,0,Two Year,No service,67.75127,123.8035,5714.327,3,2,3,4,3,3,4,3,False,False,True,True,True,False,False,False,True,False,False,True
8446,1.0,50.0,"9th Grade to 12th Grade, No Diploma",Unemployed,39651.69,Female,No,13.44108,12,2,0,Two Year,Fiber Optic,67.11199,161.5317,5739.42,4,5,2,4,4,3,3,3,False,False,False,True,False,False,False,True,False,False,True,False
